Precision,Recall
0.03322259136212625,1.0
0.032418952618453865,0.975
0.0324459234608985,0.975
0.0324729392173189,0.975
0.0325,0.975
0.03252710592160134,0.975
0.0325542570951586,0.975
0.03258145363408521,0.975
0.03260869565217391,0.975
0.032635983263598324,0.975
0.032663316582914576,0.975
0.03269069572506287,0.975
0.03271812080536913,0.975
0.0327455919395466,0.975
0.03277310924369748,0.975
0.03280067283431455,0.975
0.03282828282828283,0.975
0.03285593934288121,0.975
0.03288364249578415,0.975
0.03291139240506329,0.975
0.032939189189189186,0.975
0.03296703296703297,0.975
0.03299492385786802,0.975
0.03302286198137172,0.975
0.03305084745762712,0.975
0.03307888040712468,0.975
0.03310696095076401,0.975
0.03313508920985556,0.975
0.03316326530612245,0.975
0.033191489361702124,0.975
0.03321976149914821,0.975
0.03324808184143223,0.975
0.033276450511945395,0.975
0.033304867634500426,0.975
0.03333333333333333,0.975
0.033361847733105215,0.975
0.03339041095890411,0.975
0.033419023136246784,0.975
0.03344768439108062,0.975
0.03347639484978541,0.975
0.03350515463917526,0.975
0.03353396388650043,0.975
0.03356282271944923,0.975
0.03359173126614987,0.975
0.03362068965517241,0.975
0.03364969801553063,0.975
0.03367875647668394,0.975
0.033707865168539325,0.975
0.03373702422145329,0.975
0.033766233766233764,0.975
0.033795493934142114,0.975
0.033824804856895055,0.975
0.033854166666666664,0.975
0.03388357949609035,0.975
0.03391304347826087,0.975
0.033942558746736295,0.975
0.03397212543554007,0.975
0.03400174367916303,0.975
0.034031413612565446,0.975
0.03406113537117904,0.975
0.03409090909090909,0.975
0.03412073490813648,0.975
0.03415061295971979,0.975
0.03418054338299737,0.975
0.034210526315789476,0.975
0.03424056189640035,0.975
0.03427065026362039,0.975
0.03430079155672823,0.975
0.03433098591549296,0.975
0.03436123348017621,0.975
0.03439153439153439,0.975
0.03442188879082083,0.975
0.03445229681978799,0.975
0.034482758620689655,0.975
0.034513274336283185,0.975
0.03454384410983171,0.975
0.034574468085106384,0.975
0.03460514640638864,0.975
0.03463587921847247,0.975
0.034666666666666665,0.975
0.03469750889679715,0.975
0.03383793410507569,0.95
0.0338680926916221,0.95
0.03389830508474576,0.95
0.033928571428571426,0.95
0.03395889186773905,0.95
0.03398926654740608,0.95
0.03401969561324977,0.95
0.034050179211469536,0.95
0.034080717488789235,0.95
0.03411131059245961,0.95
0.034141958670260555,0.95
0.0341726618705036,0.95
0.034203420342034205,0.95
0.03423423423423423,0.95
0.034265103697024346,0.95
0.03429602888086643,0.95
0.03432700993676603,0.95
0.034358047016274866,0.95
0.034389140271493215,0.95
0.034420289855072464,0.95
0.03445149592021759,0.95
0.034482758620689655,0.95
0.03451407811080836,0.95
0.034545454545454546,0.95
0.034576888080072796,0.95
0.03460837887067395,0.95
0.03463992707383774,0.95
0.03467153284671533,0.95
0.034703196347031964,0.95
0.03473491773308958,0.95
0.03476669716376944,0.95
0.0347985347985348,0.95
0.034830430797433545,0.95
0.03486238532110092,0.95
0.03489439853076217,0.95
0.034926470588235295,0.95
0.034958601655933765,0.95
0.034990791896869246,0.95
0.035023041474654376,0.95
0.03505535055350553,0.95
0.03508771929824561,0.95
0.03512014787430684,0.95
0.03515263644773358,0.95
0.03518518518518519,0.95
0.03521779425393883,0.95
0.03525046382189239,0.95
0.035283194057567316,0.95
0.03531598513011153,0.95
0.035348837209302326,0.95
0.035381750465549346,0.95
0.035414725069897485,0.95
0.03544776119402985,0.95
0.035480859010270774,0.95
0.03551401869158879,0.95
0.03554724041159962,0.95
0.035580524344569285,0.95
0.03561387066541706,0.95
0.03564727954971857,0.95
0.03568075117370892,0.95
0.03571428571428571,0.95
0.03574788334901223,0.95
0.035781544256120526,0.95
0.03581526861451461,0.95
0.035849056603773584,0.95
0.03588290840415486,0.95
0.035916824196597356,0.95
0.03595080416272469,0.95
0.03598484848484849,0.95
0.03601895734597156,0.95
0.036053130929791274,0.95
0.03608736942070275,0.95
0.03612167300380228,0.95
0.03615604186489058,0.95
0.03619047619047619,0.95
0.03622497616777884,0.95
0.03625954198473282,0.95
0.03629417382999045,0.95
0.036328871892925434,0.95
0.03636363636363636,0.95
0.03639846743295019,0.95
0.0364333652924257,0.95
0.036468330134357005,0.95
0.03650336215177714,0.95
0.03653846153846154,0.95
0.03657362848893166,0.95
0.036608863198458574,0.95
0.03664416586306654,0.95
0.03667953667953668,0.95
0.03671497584541063,0.95
0.0367504835589942,0.95
0.036786060019361085,0.95
0.03682170542635659,0.95
0.03685741998060136,0.95
0.036893203883495145,0.95
0.0369290573372206,0.95
0.03696498054474708,0.95
0.03700097370983447,0.95
0.037037037037037035,0.95
0.03609756097560975,0.925
0.0361328125,0.925
0.03616813294232649,0.925
0.036203522504892366,0.925
0.03623898139079334,0.925
0.03627450980392157,0.925
0.03631010794896958,0.925
0.036345776031434185,0.925
0.03638151425762045,0.925
0.03641732283464567,0.925
0.03645320197044335,0.925
0.03648915187376726,0.925
0.035538005923000986,0.9
0.03557312252964427,0.9
0.03560830860534125,0.9
