No.,Active_Prob,Inactive_Prob,Predicted_Class,Real_Class
5,0.999984471292148,1.55287078518906E-05,Active,Active
27,0.99970644345289,0.00029355654711,Active,Active
13,0.999671750350939,0.000328249649061,Active,Active
19,0.99949024641635,0.000509753583649,Active,Active
23,0.999029997745386,0.000970002254614,Active,Active
25,0.998446289461037,0.001553710538963,Active,Active
3,0.994178215439174,0.005821784560826,Active,Active
11,0.993167466435362,0.006832533564638,Active,Active
2,0.988102190815606,0.011897809184395,Active,Active
20,0.951710694028438,0.048289305971562,Active,Active
30,0.910107650484805,0.089892349515195,Active,Active
26,0.818210792350421,0.181789207649579,Active,Active
6,0.798678534555014,0.201321465444986,Active,Active
7,0.779469516700465,0.220530483299534,Active,Active
28,0.64117537770039,0.35882462229961,Active,Active
1438,0.310394582994483,0.689605417005516,Inactive,Inactive
22,0.123528865489316,0.876471134510684,Inactive,Active
10,0.113842416346953,0.886157583653046,Inactive,Active
1587,0.113069228504559,0.886930771495441,Inactive,Inactive
1856,0.077420120987915,0.922579879012085,Inactive,Inactive
8,0.050235668633039,0.949764331366961,Inactive,Active
767,0.044573853682914,0.955426146317086,Inactive,Inactive
1279,0.021190311548461,0.978809688451539,Inactive,Inactive
1534,0.019751460143938,0.980248539856062,Inactive,Inactive
1214,0.005693720609221,0.994306279390779,Inactive,Inactive
18,0.005607762615177,0.994392237384823,Inactive,Active
1,0.004773155167487,0.995226844832513,Inactive,Active
910,0.004437943246773,0.995562056753228,Inactive,Inactive
1646,0.004058967918121,0.995941032081879,Inactive,Inactive
294,0.003808884581493,0.996191115418507,Inactive,Inactive
1766,0.003114128058646,0.996885871941354,Inactive,Inactive
1416,0.002971490040748,0.997028509959252,Inactive,Inactive
443,0.002953408927495,0.997046591072505,Inactive,Inactive
1778,0.002770159039584,0.997229840960416,Inactive,Inactive
2021,0.002304054201515,0.997695945798485,Inactive,Inactive
224,0.002048644785959,0.997951355214041,Inactive,Inactive
1543,0.001930291497521,0.998069708502479,Inactive,Inactive
9,0.001837100539206,0.998162899460794,Inactive,Active
1439,0.001814497103644,0.998185502896356,Inactive,Inactive
1352,0.001761757885569,0.998238242114431,Inactive,Inactive
1836,0.001437386485557,0.998562613514442,Inactive,Inactive
1049,0.001146690870624,0.998853309129376,Inactive,Inactive
1981,0.001022224673069,0.998977775326931,Inactive,Inactive
1117,0.000905432968613,0.999094567031387,Inactive,Inactive
853,0.000883940519162,0.999116059480838,Inactive,Inactive
15,0.000873121284268,0.999126878715732,Inactive,Active
1884,0.000871899469871,0.999128100530129,Inactive,Inactive
1376,0.000803504047271,0.999196495952728,Inactive,Inactive
1422,0.000683903568776,0.999316096431224,Inactive,Inactive
436,0.000635013161523,0.999364986838477,Inactive,Inactive
444,0.00063344691426,0.99936655308574,Inactive,Inactive
4,0.000628451775865,0.999371548224135,Inactive,Active
370,0.000569941707257,0.999430058292743,Inactive,Inactive
1814,0.000563472556331,0.999436527443669,Inactive,Inactive
1366,0.000499209707259,0.999500790292741,Inactive,Inactive
1801,0.000466126123621,0.999533873876378,Inactive,Inactive
1648,0.000414304745811,0.999585695254189,Inactive,Inactive
1805,0.000412650230582,0.999587349769418,Inactive,Inactive
1480,0.000406457928414,0.999593542071586,Inactive,Inactive
1740,0.000403709473355,0.999596290526645,Inactive,Inactive
2017,0.000389778156618,0.999610221843382,Inactive,Inactive
1784,0.000387447013968,0.999612552986032,Inactive,Inactive
1904,0.000329470082102,0.999670529917898,Inactive,Inactive
1901,0.000321910439569,0.999678089560431,Inactive,Inactive
652,0.000315180758373,0.999684819241627,Inactive,Inactive
1522,0.000287681205049,0.999712318794952,Inactive,Inactive
24,0.000261433058409,0.999738566941591,Inactive,Active
1397,0.000260999014275,0.999739000985725,Inactive,Inactive
1130,0.00025656859246,0.99974343140754,Inactive,Inactive
1105,0.000254822218065,0.999745177781935,Inactive,Inactive
934,0.000250888757658,0.999749111242342,Inactive,Inactive
2082,0.00024249441085,0.99975750558915,Inactive,Inactive
131,0.000239062485433,0.999760937514567,Inactive,Inactive
637,0.000232521162915,0.999767478837085,Inactive,Inactive
1585,0.000226023737621,0.999773976262379,Inactive,Inactive
69,0.000222147159383,0.999777852840618,Inactive,Inactive
142,0.000206197186101,0.999793802813899,Inactive,Inactive
1994,0.000197045076911,0.999802954923089,Inactive,Inactive
1468,0.000176540424533,0.999823459575467,Inactive,Inactive
1342,0.000174880062447,0.999825119937553,Inactive,Inactive
305,0.00017184020384,0.99982815979616,Inactive,Inactive
424,0.000168285073974,0.999831714926026,Inactive,Inactive
1087,0.000168116942709,0.99983188305729,Inactive,Inactive
1139,0.000167793879093,0.999832206120907,Inactive,Inactive
576,0.000164521423586,0.999835478576414,Inactive,Inactive
1691,0.000162378036544,0.999837621963456,Inactive,Inactive
1593,0.000157907266877,0.999842092733123,Inactive,Inactive
1700,0.000154689098065,0.999845310901935,Inactive,Inactive
469,0.000148917367678,0.999851082632322,Inactive,Inactive
815,0.000143998260891,0.999856001739109,Inactive,Inactive
904,0.000141524415982,0.999858475584018,Inactive,Inactive
132,0.000138035901883,0.999861964098117,Inactive,Inactive
1288,0.000121545518143,0.999878454481857,Inactive,Inactive
1720,0.000106060668357,0.999893939331643,Inactive,Inactive
1054,0.000105639960447,0.999894360039554,Inactive,Inactive
1276,0.000100952078994,0.999899047921006,Inactive,Inactive
2004,0.000100431655578,0.999899568344422,Inactive,Inactive
2011,9.63907919728779E-05,0.999903609208027,Inactive,Inactive
1737,9.54280260194729E-05,0.99990457197398,Inactive,Inactive
1564,9.4973139226795E-05,0.999905026860773,Inactive,Inactive
1175,9.23404954268348E-05,0.999907659504573,Inactive,Inactive
1233,8.98915206026807E-05,0.999910108479397,Inactive,Inactive
37,8.66376972415983E-05,0.999913362302758,Inactive,Inactive
1874,8.66105268096939E-05,0.99991338947319,Inactive,Inactive
97,8.14640198865124E-05,0.999918535980114,Inactive,Inactive
61,8.12644374118543E-05,0.999918735562588,Inactive,Inactive
656,7.95165542083476E-05,0.999920483445792,Inactive,Inactive
721,7.89153185588587E-05,0.999921084681441,Inactive,Inactive
1311,7.52820691969358E-05,0.999924717930803,Inactive,Inactive
213,7.51182107925352E-05,0.999924881789208,Inactive,Inactive
395,7.48185881341845E-05,0.999925181411866,Inactive,Inactive
936,7.25500148922586E-05,0.999927449985108,Inactive,Inactive
940,7.09078063005908E-05,0.999929092193699,Inactive,Inactive
1065,6.93059493478421E-05,0.999930694050652,Inactive,Inactive
16,6.77077538814297E-05,0.999932292246119,Inactive,Active
466,6.73577582529505E-05,0.999932642241747,Inactive,Inactive
1465,6.27831369121035E-05,0.999937216863088,Inactive,Inactive
1938,6.24399091390115E-05,0.999937560090861,Inactive,Inactive
185,6.23301699268497E-05,0.999937669830073,Inactive,Inactive
113,6.18169263781887E-05,0.999938183073622,Inactive,Inactive
1764,5.89588677818442E-05,0.999941041132218,Inactive,Inactive
581,5.74389446408308E-05,0.999942561055359,Inactive,Inactive
830,5.72334843483846E-05,0.999942766515652,Inactive,Inactive
1554,5.60860450077305E-05,0.999943913954992,Inactive,Inactive
1776,5.4076454486407E-05,0.999945923545514,Inactive,Inactive
1281,5.04810752106621E-05,0.999949518924789,Inactive,Inactive
640,5.02073078632037E-05,0.999949792692137,Inactive,Inactive
1152,4.94269627183686E-05,0.999950573037282,Inactive,Inactive
1868,4.72383104046514E-05,0.999952761689595,Inactive,Inactive
1322,4.67693934669278E-05,0.999953230606533,Inactive,Inactive
504,4.6605175329173E-05,0.999953394824671,Inactive,Inactive
1502,4.56247502296225E-05,0.99995437524977,Inactive,Inactive
1656,4.558365989904E-05,0.999954416340101,Inactive,Inactive
816,4.49368474529921E-05,0.999955063152547,Inactive,Inactive
1789,4.26117772390766E-05,0.999957388222761,Inactive,Inactive
296,4.22008162503929E-05,0.99995779918375,Inactive,Inactive
1528,4.03001598758834E-05,0.999959699840124,Inactive,Inactive
98,3.96249142770033E-05,0.999960375085723,Inactive,Inactive
1285,3.87050639928388E-05,0.999961294936007,Inactive,Inactive
1388,3.78082107509448E-05,0.999962191789249,Inactive,Inactive
1535,3.76553304699545E-05,0.99996234466953,Inactive,Inactive
1242,3.62473601802637E-05,0.99996375263982,Inactive,Inactive
155,3.5753279853834E-05,0.999964246720146,Inactive,Inactive
964,3.52152209980305E-05,0.999964784779002,Inactive,Inactive
1970,3.43525065348293E-05,0.999965647493465,Inactive,Inactive
1190,3.40837500907298E-05,0.999965916249909,Inactive,Inactive
1296,3.37570552041422E-05,0.999966242944796,Inactive,Inactive
1003,3.36042116974022E-05,0.999966395788303,Inactive,Inactive
769,3.30763285196767E-05,0.99996692367148,Inactive,Inactive
1844,3.2075483300753E-05,0.999967924516699,Inactive,Inactive
1680,2.90073719075856E-05,0.999970992628092,Inactive,Inactive
943,2.85459051863057E-05,0.999971454094814,Inactive,Inactive
48,2.73928685956548E-05,0.999972607131404,Inactive,Inactive
922,2.73735118243579E-05,0.999972626488175,Inactive,Inactive
596,2.67644951987833E-05,0.999973235504801,Inactive,Inactive
707,2.67200466532724E-05,0.999973279953347,Inactive,Inactive
897,2.61469753417565E-05,0.999973853024658,Inactive,Inactive
263,2.58958008457766E-05,0.999974104199154,Inactive,Inactive
311,2.58194384062937E-05,0.999974180561594,Inactive,Inactive
1992,2.57042505060756E-05,0.999974295749494,Inactive,Inactive
297,2.55944627678417E-05,0.999974405537232,Inactive,Inactive
1765,2.53950657774782E-05,0.999974604934222,Inactive,Inactive
416,2.53410594953651E-05,0.999974658940504,Inactive,Inactive
2000,2.50784721829156E-05,0.999974921527817,Inactive,Inactive
541,2.48502995615629E-05,0.999975149700438,Inactive,Inactive
1665,2.41773084697083E-05,0.99997582269153,Inactive,Inactive
451,2.3870759667477E-05,0.999976129240332,Inactive,Inactive
954,2.35721861030491E-05,0.999976427813897,Inactive,Inactive
1462,2.33714279689323E-05,0.999976628572031,Inactive,Inactive
1013,2.30526142902532E-05,0.999976947385709,Inactive,Inactive
1782,2.29767853974216E-05,0.999977023214603,Inactive,Inactive
583,2.25491516576692E-05,0.999977450848342,Inactive,Inactive
879,2.13368359116561E-05,0.999978663164088,Inactive,Inactive
766,2.06869387249231E-05,0.999979313061275,Inactive,Inactive
1042,1.96574276769557E-05,0.999980342572323,Inactive,Inactive
1792,1.92150373853339E-05,0.999980784962615,Inactive,Inactive
2001,1.87417479640128E-05,0.999981258252036,Inactive,Inactive
1037,1.85433089086029E-05,0.999981456691091,Inactive,Inactive
1548,1.85025271778327E-05,0.999981497472822,Inactive,Inactive
549,1.83000778812836E-05,0.999981699922119,Inactive,Inactive
1551,1.79332795227083E-05,0.999982066720477,Inactive,Inactive
1911,1.77428365123466E-05,0.999982257163487,Inactive,Inactive
293,1.76379801828386E-05,0.999982362019817,Inactive,Inactive
882,1.7455577062897E-05,0.999982544422937,Inactive,Inactive
321,1.71074290936657E-05,0.999982892570906,Inactive,Inactive
963,1.58079885329565E-05,0.999984192011467,Inactive,Inactive
675,1.58019208882365E-05,0.999984198079112,Inactive,Inactive
1358,1.55583186349784E-05,0.999984441681365,Inactive,Inactive
1246,1.54049743202878E-05,0.99998459502568,Inactive,Inactive
778,1.51532725377601E-05,0.999984846727462,Inactive,Inactive
1885,1.49638980353473E-05,0.999985036101965,Inactive,Inactive
420,1.49333255902162E-05,0.99998506667441,Inactive,Inactive
397,1.48048560403291E-05,0.99998519514396,Inactive,Inactive
2020,1.4675328225966E-05,0.999985324671774,Inactive,Inactive
315,1.39805022478789E-05,0.999986019497752,Inactive,Inactive
402,1.39267926534403E-05,0.999986073207347,Inactive,Inactive
1898,1.37930681849419E-05,0.999986206931815,Inactive,Inactive
1620,1.34304246600658E-05,0.99998656957534,Inactive,Inactive
1169,1.29902096507317E-05,0.999987009790349,Inactive,Inactive
134,1.29412033069709E-05,0.999987058796693,Inactive,Inactive
1532,1.2916540564234E-05,0.999987083459436,Inactive,Inactive
1984,1.26640118756072E-05,0.999987335988124,Inactive,Inactive
650,1.24266087475622E-05,0.999987573391252,Inactive,Inactive
2107,1.22919069026617E-05,0.999987708093097,Inactive,Inactive
1253,1.22506235923359E-05,0.999987749376407,Inactive,Inactive
1221,1.19757713712421E-05,0.999988024228629,Inactive,Inactive
584,1.14025146636942E-05,0.999988597485336,Inactive,Inactive
1477,1.12857971360514E-05,0.999988714202864,Inactive,Inactive
713,1.0853788082299E-05,0.999989146211918,Inactive,Inactive
1676,1.08032515546697E-05,0.999989196748445,Inactive,Inactive
1351,1.03911618871688E-05,0.999989608838113,Inactive,Inactive
1445,1.03487367855148E-05,0.999989651263214,Inactive,Inactive
833,1.01607282396721E-05,0.99998983927176,Inactive,Inactive
126,9.97094908761209E-06,0.999990029050912,Inactive,Inactive
289,9.54798622665454E-06,0.999990452013773,Inactive,Inactive
286,9.54195992841633E-06,0.999990458040072,Inactive,Inactive
221,9.24799883406102E-06,0.999990752001166,Inactive,Inactive
738,9.20624582501084E-06,0.999990793754175,Inactive,Inactive
878,8.99219432171083E-06,0.999991007805678,Inactive,Inactive
657,8.87784655734247E-06,0.999991122153443,Inactive,Inactive
1517,8.86141968736709E-06,0.999991138580313,Inactive,Inactive
2065,8.84081944318993E-06,0.999991159180557,Inactive,Inactive
1385,8.69321639318521E-06,0.999991306783607,Inactive,Inactive
1330,8.67564441187074E-06,0.999991324355588,Inactive,Inactive
1444,8.51132279866551E-06,0.999991488677201,Inactive,Inactive
146,8.45760077039515E-06,0.99999154239923,Inactive,Inactive
242,8.441485202626E-06,0.999991558514797,Inactive,Inactive
1116,8.01854424981041E-06,0.99999198145575,Inactive,Inactive
252,7.87767182719445E-06,0.999992122328173,Inactive,Inactive
1217,7.77348876057626E-06,0.999992226511239,Inactive,Inactive
1639,7.75973838229582E-06,0.999992240261618,Inactive,Inactive
455,7.70651059145422E-06,0.999992293489408,Inactive,Inactive
284,7.61261705239935E-06,0.999992387382948,Inactive,Inactive
1799,7.58435977743499E-06,0.999992415640222,Inactive,Inactive
770,7.47167998227383E-06,0.999992528320018,Inactive,Inactive
1224,7.4471227982098E-06,0.999992552877202,Inactive,Inactive
1718,7.42106632611872E-06,0.999992578933674,Inactive,Inactive
806,7.41554289551694E-06,0.999992584457104,Inactive,Inactive
350,7.39857688869527E-06,0.999992601423111,Inactive,Inactive
955,7.18319226289399E-06,0.999992816807737,Inactive,Inactive
1150,7.17288582774422E-06,0.999992827114172,Inactive,Inactive
1141,7.08618314237963E-06,0.999992913816858,Inactive,Inactive
90,6.9595854890192E-06,0.999993040414511,Inactive,Inactive
1270,6.78679169319185E-06,0.999993213208307,Inactive,Inactive
1043,6.75727757515343E-06,0.999993242722425,Inactive,Inactive
1275,6.67066609116862E-06,0.999993329333909,Inactive,Inactive
1997,6.54080483286634E-06,0.999993459195167,Inactive,Inactive
1052,6.24005034943753E-06,0.999993759949651,Inactive,Inactive
1763,6.15541943127518E-06,0.999993844580569,Inactive,Inactive
654,6.12408614486526E-06,0.999993875913855,Inactive,Inactive
1125,6.03430024204155E-06,0.999993965699758,Inactive,Inactive
1966,5.92486473405263E-06,0.999994075135266,Inactive,Inactive
1470,5.88929445499709E-06,0.999994110705545,Inactive,Inactive
423,5.88637869580744E-06,0.999994113621304,Inactive,Inactive
2079,5.80403744088187E-06,0.999994195962559,Inactive,Inactive
1058,5.61226741391252E-06,0.999994387732586,Inactive,Inactive
303,5.60964366813632E-06,0.999994390356332,Inactive,Inactive
537,5.60418031747556E-06,0.999994395819682,Inactive,Inactive
1294,5.55798440149413E-06,0.999994442015598,Inactive,Inactive
1503,5.33181112638559E-06,0.999994668188874,Inactive,Inactive
1603,5.30365030559921E-06,0.999994696349694,Inactive,Inactive
1682,5.30071510262964E-06,0.999994699284897,Inactive,Inactive
1565,5.28266572630276E-06,0.999994717334273,Inactive,Inactive
45,5.2195896338425E-06,0.999994780410366,Inactive,Inactive
1557,5.14333453349725E-06,0.999994856665466,Inactive,Inactive
1786,5.13527353773746E-06,0.999994864726462,Inactive,Inactive
2018,4.8435992057172E-06,0.999995156400794,Inactive,Inactive
563,4.79688722299088E-06,0.999995203112777,Inactive,Inactive
135,4.67499209677591E-06,0.999995325007903,Inactive,Inactive
741,4.54420343642958E-06,0.999995455796564,Inactive,Inactive
