Precision,Recall
0.040526849037487336,1.0
0.03955375253549696,0.975
0.03959390862944162,0.975
0.039634146341463415,0.975
0.03967446592065107,0.975
0.03971486761710794,0.975
0.039755351681957186,0.975
0.03979591836734694,0.975
0.03983656792645557,0.975
0.03987730061349693,0.975
0.03991811668372569,0.975
0.039959016393442626,0.975
0.04,0.975
0.04004106776180698,0.975
0.040082219938335044,0.975
0.040123456790123455,0.975
0.04016477857878476,0.975
0.04020618556701031,0.975
0.04024767801857585,0.975
0.040289256198347105,0.975
0.04033092037228542,0.975
0.040372670807453416,0.975
0.04041450777202073,0.975
0.04045643153526971,0.975
0.040498442367601244,0.975
0.04054054054054054,0.975
0.04058272632674298,0.975
0.040625,0.975
0.040667361835245046,0.975
0.0407098121085595,0.975
0.04075235109717868,0.975
0.04079497907949791,0.975
0.040837696335078534,0.975
0.040880503144654086,0.975
0.040923399790136414,0.975
0.04096638655462185,0.975
0.04100946372239748,0.975
0.04105263157894737,0.975
0.04113924050632911,0.975
0.04118268215417107,0.975
0.0412262156448203,0.975
0.04126984126984127,0.975
0.0413135593220339,0.975
0.041357370095440084,0.975
0.041401273885350316,0.975
0.04144527098831031,0.975
0.04148936170212766,0.975
0.04153354632587859,0.975
0.04157782515991471,0.975
0.0416221985058698,0.975
0.041666666666666664,0.975
0.04171122994652406,0.975
0.0417558886509636,0.975
0.04180064308681672,0.975
0.04184549356223176,0.975
0.04189044038668099,0.975
0.041935483870967745,0.975
0.04198062432723358,0.975
0.04202586206896552,0.975
0.042071197411003236,0.975
0.042116630669546434,0.975
0.04216216216216216,0.975
0.04220779220779221,0.975
0.04225352112676056,0.975
0.04229934924078091,0.975
0.04125950054288816,0.95
0.041304347826086954,0.95
0.041349292709466814,0.95
0.04139433551198257,0.95
0.04143947655398037,0.95
0.04148471615720524,0.95
0.041530054644808745,0.95
0.04157549234135667,0.95
0.0416210295728368,0.95
0.041666666666666664,0.95
0.04171240395170143,0.95
0.041758241758241756,0.95
0.041804180418041806,0.95
0.04185022026431718,0.95
0.04189636163175303,0.95
0.04083885209713024,0.925
0.04088397790055249,0.925
0.04092920353982301,0.925
0.04097452934662237,0.925
0.041019955654102,0.925
0.041065482796892344,0.925
0.04111111111111111,0.925
0.041156840934371525,0.925
0.04120267260579064,0.925
0.04124860646599777,0.925
0.041294642857142856,0.925
0.041340782122905026,0.925
0.04138702460850112,0.925
0.04143337066069429,0.925
0.04147982062780269,0.925
0.04152637485970819,0.925
0.04157303370786517,0.925
0.04161979752530934,0.925
0.041666666666666664,0.925
0.04171364148816235,0.925
0.0417607223476298,0.925
0.04180790960451977,0.925
0.0418552036199095,0.925
0.04190260475651189,0.925
0.04195011337868481,0.925
0.04199772985244041,0.925
0.042045454545454546,0.925
0.04209328782707622,0.925
0.04100227790432802,0.9
0.04104903078677309,0.9
0.0410958904109589,0.9
0.04114285714285714,0.9
0.041189931350114416,0.9
0.041237113402061855,0.9
0.04128440366972477,0.9
0.04133180252583238,0.9
0.041379310344827586,0.9
0.04142692750287687,0.9
0.041474654377880185,0.9
0.04152249134948097,0.9
0.04157043879907621,0.9
0.04161849710982659,0.9
0.041666666666666664,0.9
0.04171494785631518,0.9
0.04176334106728538,0.9
0.041811846689895474,0.9
0.04186046511627907,0.9
0.04190919674039581,0.9
0.04195804195804196,0.9
0.042007001166861145,0.9
0.04205607476635514,0.9
0.042105263157894736,0.9
0.04215456674473068,0.9
0.04220398593200469,0.9
0.04225352112676056,0.9
0.04230317273795535,0.9
0.042352941176470586,0.9
0.04240282685512368,0.9
0.04245283018867924,0.9
0.04250295159386069,0.9
0.0425531914893617,0.9
0.04260355029585799,0.9
0.04265402843601896,0.9
0.042704626334519574,0.9
0.04275534441805225,0.9
0.04280618311533888,0.9
0.04285714285714286,0.9
0.04290822407628129,0.9
0.04295942720763723,0.9
0.043010752688172046,0.9
0.0430622009569378,0.9
0.04311377245508982,0.9
0.04316546762589928,0.9
0.04321728691476591,0.9
0.04326923076923077,0.9
0.04332129963898917,0.9
0.043373493975903614,0.9
0.04342581423401689,0.9
0.043478260869565216,0.9
0.04353083434099154,0.9
0.043583535108958835,0.9
0.04242424242424243,0.875
0.04247572815533981,0.875
0.0425273390036452,0.875
0.04257907542579075,0.875
0.04263093788063337,0.875
0.042682926829268296,0.875
0.042735042735042736,0.875
0.042787286063569685,0.875
0.042839657282741736,0.875
0.0428921568627451,0.875
0.04294478527607362,0.875
0.042997542997543,0.875
0.04305043050430504,0.875
0.04310344827586207,0.875
0.04315659679408138,0.875
0.043209876543209874,0.875
0.04326328800988875,0.875
0.043316831683168314,0.875
0.04337050805452292,0.875
0.043424317617866005,0.875
0.043478260869565216,0.875
0.043532338308457715,0.875
0.043586550435865505,0.875
0.043640897755610975,0.875
0.04369538077403246,0.875
0.04375,0.875
0.04380475594493116,0.875
0.043859649122807015,0.875
0.043914680050188205,0.875
0.04396984924623116,0.875
0.0440251572327044,0.875
0.04408060453400504,0.875
0.044136191677175286,0.875
0.04419191919191919,0.875
0.04424778761061947,0.875
0.04430379746835443,0.875
