Precision,Recall
0.03241491085899514,1.0
0.03168155970755483,0.975
0.03170731707317073,0.975
0.03175895765472313,0.975
0.03178484107579462,0.975
0.03181076672104405,0.975
0.031914893617021274,0.975
0.031967213114754096,0.975
0.03199343724364233,0.975
0.03201970443349754,0.975
0.03204601479046836,0.975
0.032072368421052634,0.975
0.03212520593080725,0.975
0.03215169002473207,0.975
0.03220478943022296,0.975
0.032231404958677684,0.975
0.03231151615575808,0.975
0.03239202657807309,0.975
0.0324729392173189,0.975
0.0325,0.975
0.03258145363408521,0.975
0.032635983263598324,0.975
0.032663316582914576,0.975
0.03277310924369748,0.975
0.03282828282828283,0.975
0.03285593934288121,0.975
0.03291139240506329,0.975
0.03299492385786802,0.975
0.033191489361702124,0.975
0.03324808184143223,0.975
0.033304867634500426,0.975
0.03333333333333333,0.975
0.033419023136246784,0.975
0.03350515463917526,0.975
0.032758620689655175,0.95
0.0329004329004329,0.95
0.033101045296167246,0.95
0.03228621291448516,0.925
0.03239929947460595,0.925
0.03242769500438212,0.925
0.03259911894273128,0.925
0.03277236492471213,0.925
0.03288888888888889,0.925
0.03300624442462088,0.925
0.03306523681858802,0.925
0.033183856502242155,0.925
0.032432432432432434,0.9
0.032638259292837715,0.9
0.03275705186533212,0.9
0.03302752293577982,0.9
0.03305785123966942,0.9
0.033271719038817,0.9
0.03243744207599629,0.875
0.032527881040892194,0.875
0.03271028037383177,0.875
0.03286384976525822,0.875
0.03295668549905838,0.875
0.033112582781456956,0.875
0.03330161750713606,0.875
0.033460803059273424,0.875
0.03365384615384615,0.875
0.033783783783783786,0.875
0.03388189738625363,0.875
0.033073929961089495,0.85
0.03330068560235064,0.85
0.03251231527093596,0.825
0.032640949554896145,0.825
0.03283582089552239,0.825
0.033066132264529056,0.825
0.03323262839879154,0.825
0.033367037411526794,0.825
0.03255340793489318,0.8
0.0328879753340185,0.8
0.032989690721649485,0.8
0.03336809176225235,0.8
0.033578174186778595,0.8
0.03382663847780127,0.8
0.03397027600849257,0.8
0.03404255319148936,0.8
0.034334763948497854,0.8
0.03463203463203463,0.8
0.0350109409190372,0.8
0.035164835164835165,0.8
0.035398230088495575,0.8
0.035794183445190156,0.8
0.036076662908680945,0.8
0.03640500568828214,0.8
0.03669724770642202,0.8
0.03575547866205306,0.775
0.03592120509849363,0.775
0.03634232121922626,0.775
0.036860879904875146,0.775
0.03730445246690734,0.775
0.037575757575757575,0.775
0.037943696450428395,0.775
0.03822441430332922,0.775
0.03875,0.775
0.03929024081115336,0.775
0.039440203562340966,0.775
0.03984575835475578,0.775
0.040051679586563305,0.775
0.04041720990873533,0.775
0.04095112285336856,0.775
0.041168658698539175,0.775
0.04183535762483131,0.775
0.040983606557377046,0.75
0.04143646408839779,0.75
0.04201680672268908,0.75
0.04267425320056899,0.75
0.04329004329004329,0.75
0.04437869822485207,0.75
0.045180722891566265,0.75
0.044753086419753084,0.725
0.04574132492113565,0.725
0.04617834394904458,0.725
0.04516129032258064,0.7
0.04567699836867863,0.7
0.04666666666666667,0.7
0.04786324786324787,0.7
0.04912280701754386,0.7
0.050359712230215826,0.7
0.05128205128205128,0.7
0.052434456928838954,0.7
0.05384615384615385,0.7
0.05533596837944664,0.7
0.05656565656565657,0.7
0.05785123966942149,0.7
0.05894736842105263,0.7
0.05908096280087528,0.675
0.060810810810810814,0.675
0.06293706293706294,0.675
0.06443914081145585,0.675
0.06601466992665037,0.675
0.06818181818181818,0.675
0.06994818652849741,0.675
0.07046070460704607,0.65
0.07365439093484419,0.65
0.07514450867052024,0.65
0.07647058823529412,0.65
0.0783132530120482,0.65
0.07951070336391437,0.65
0.0804953560371517,0.65
0.08360128617363344,0.65
0.08609271523178808,0.65
0.08934707903780069,0.65
0.0880281690140845,0.625
0.09225092250922509,0.625
0.09398496240601503,0.625
0.09765625,0.625
0.10204081632653061,0.625
0.10869565217391304,0.625
0.11210762331838565,0.625
0.1111111111111111,0.6
0.11594202898550725,0.6
0.12121212121212122,0.6
0.12834224598930483,0.6
0.13636363636363635,0.6
0.1437125748502994,0.6
0.14906832298136646,0.6
0.1568627450980392,0.6
0.1597222222222222,0.575
0.15942028985507245,0.55
0.16417910447761194,0.55
0.1746031746031746,0.55
0.18487394957983194,0.55
0.19469026548672566,0.55
0.2018348623853211,0.55
0.21359223300970873,0.55
0.2222222222222222,0.55
0.24175824175824176,0.55
0.25,0.55
0.27848101265822783,0.55
0.2894736842105263,0.55
0.2972972972972973,0.55
0.3384615384615385,0.55
0.3548387096774194,0.55
0.3793103448275862,0.55
0.375,0.525
0.39622641509433965,0.525
0.42857142857142855,0.525
0.4375,0.525
0.4772727272727273,0.525
0.5,0.525
0.5384615384615384,0.525
0.5263157894736842,0.5
0.5588235294117647,0.475
0.5757575757575758,0.475
0.59375,0.475
0.6551724137931034,0.475
0.7037037037037037,0.475
0.6923076923076923,0.45
0.72,0.45
0.7391304347826086,0.425
0.8421052631578947,0.4
0.8888888888888888,0.4
0.9411764705882353,0.4
0.9375,0.375
0.9333333333333333,0.35
1.0,0.35
1.0,0.325
1.0,0.275
1.0,0.25
1.0,0.225
1.0,0.2
1.0,0.175
1.0,0.125
1.0,0.1
1.0,0.075
1.0,0.05
1.0,0.025
1.0,0.0
