Precision,Recall
0.03508771929824561,1.0
0.03424056189640035,0.975
0.03427065026362039,0.975
0.03430079155672823,0.975
0.03433098591549296,0.975
0.03436123348017621,0.975
0.03439153439153439,0.975
0.03442188879082083,0.975
0.03445229681978799,0.975
0.034482758620689655,0.975
0.034513274336283185,0.975
0.03454384410983171,0.975
0.034574468085106384,0.975
0.03460514640638864,0.975
0.03463587921847247,0.975
0.034666666666666665,0.975
0.03469750889679715,0.975
0.034728406055209264,0.975
0.034759358288770054,0.975
0.03479036574487065,0.975
0.03482142857142857,0.975
0.03485254691689008,0.975
0.03488372093023256,0.975
0.03491495076096687,0.975
0.03494623655913978,0.975
0.03497757847533632,0.975
0.03500897666068223,0.975
0.03504043126684636,0.975
0.03507194244604316,0.975
0.0351035103510351,0.975
0.03513513513513514,0.975
0.0351668169522092,0.975
0.0351985559566787,0.975
0.03523035230352303,0.975
0.0352622061482821,0.975
0.03529411764705882,0.975
0.035326086956521736,0.975
0.03535811423390753,0.975
0.03539019963702359,0.975
0.035422343324250684,0.975
0.035454545454545454,0.975
0.03548680618744313,0.975
0.03551912568306011,0.975
0.03555150410209663,0.975
0.03467153284671533,0.95
0.034703196347031964,0.95
0.03473491773308958,0.95
0.03476669716376944,0.95
0.0347985347985348,0.95
0.034830430797433545,0.95
0.03486238532110092,0.95
0.03489439853076217,0.95
0.034926470588235295,0.95
0.034958601655933765,0.95
0.034990791896869246,0.95
0.035023041474654376,0.95
0.03505535055350553,0.95
0.03508771929824561,0.95
0.03512014787430684,0.95
0.034227567067530065,0.925
0.03425925925925926,0.925
0.03429101019462465,0.925
0.03432282003710575,0.925
0.034354688950789226,0.925
0.03438661710037175,0.925
0.03441860465116279,0.925
0.03445065176908752,0.925
0.034482758620689655,0.925
0.03451492537313433,0.925
0.03454715219421102,0.925
0.03457943925233645,0.925
0.03461178671655753,0.925
0.03464419475655431,0.925
0.03467666354264293,0.925
0.03470919324577861,0.925
0.03474178403755868,0.925
0.03477443609022556,0.925
0.034807149576669805,0.925
0.03483992467043315,0.925
0.034872761545711596,0.925
0.03490566037735849,0.925
0.03493862134088763,0.925
0.03497164461247637,0.925
0.03405865657521287,0.9
0.03409090909090909,0.9
0.034123222748815164,0.9
0.03415559772296015,0.9
0.03418803418803419,0.9
0.034220532319391636,0.9
0.03425309229305423,0.9
0.03428571428571429,0.9
0.034318398474737846,0.9
0.03435114503816794,0.9
0.033428844317096466,0.875
0.033460803059273424,0.875
0.03349282296650718,0.875
0.033524904214559385,0.875
0.03355704697986577,0.875
0.03358925143953935,0.875
0.03362151777137368,0.875
0.03365384615384615,0.875
0.03368623676612127,0.875
0.03371868978805395,0.875
0.033751205400192864,0.875
0.033783783783783786,0.875
0.033816425120772944,0.875
0.033849129593810444,0.875
0.03388189738625363,0.875
0.03391472868217054,0.875
0.03394762366634336,0.875
0.03398058252427184,0.875
0.034013605442176874,0.875
0.03404669260700389,0.875
0.034079844206426485,0.875
0.0341130604288499,0.875
0.033170731707317075,0.85
0.033203125,0.85
0.033235581622678395,0.85
0.033268101761252444,0.85
0.03330068560235064,0.85
0.03333333333333333,0.85
0.033366045142296366,0.85
0.03339882121807466,0.85
0.03343166175024582,0.85
0.03346456692913386,0.85
0.033497536945812804,0.85
0.03353057199211045,0.85
0.03356367226061204,0.85
0.03359683794466403,0.85
0.033630069238377844,0.85
0.033663366336633666,0.85
0.03369672943508424,0.85
0.03373015873015873,0.85
0.033763654419066536,0.85
0.033797216699801194,0.85
0.03383084577114428,0.85
0.03386454183266932,0.85
0.03389830508474576,0.85
0.033932135728542916,0.85
0.03396603396603397,0.85
0.034,0.85
0.03403403403403404,0.85
0.03406813627254509,0.85
0.034102306920762285,0.85
0.03413654618473896,0.85
0.034170854271356785,0.85
0.03420523138832998,0.85
0.03423967774420947,0.85
0.034274193548387094,0.85
0.034308779011099896,0.85
0.03434343434343434,0.85
0.034378159757330634,0.85
0.03441295546558704,0.85
0.034447821681864235,0.85
0.034482758620689655,0.85
0.03451776649746193,0.85
0.034552845528455285,0.85
