No.,Active_Prob,Inactive_Prob,Predicted_Class,Real_Class
0,0.7225,0.2775,Active,Active
19,0.7075,0.2925,Active,Active
12,0.6775,0.3225,Active,Active
3,0.6475,0.3525,Active,Active
32,0.63,0.37,Active,Active
8,0.6175,0.3825,Active,Active
14,0.6125,0.3875,Active,Active
27,0.6,0.4,Active,Active
16,0.585,0.415,Active,Active
5,0.5775,0.4225,Active,Active
25,0.5775,0.4225,Active,Active
2,0.57,0.43,Active,Active
4,0.565,0.435,Active,Active
36,0.525,0.475,Active,Active
9,0.4925,0.5075,Inactive,Active
15,0.4925,0.5075,Inactive,Active
35,0.49,0.51,Inactive,Active
13,0.4825,0.5175,Inactive,Active
24,0.4825,0.5175,Inactive,Active
22,0.4675,0.5325,Inactive,Active
33,0.4525,0.5475,Inactive,Active
7,0.4425,0.5575,Inactive,Active
17,0.435,0.565,Inactive,Active
31,0.4075,0.5925,Inactive,Active
6,0.405,0.595,Inactive,Active
21,0.405,0.595,Inactive,Active
28,0.395,0.605,Inactive,Active
10,0.39,0.61,Inactive,Active
34,0.3825,0.6175,Inactive,Active
26,0.38,0.62,Inactive,Active
38,0.33,0.67,Inactive,Active
29,0.325,0.675,Inactive,Active
23,0.2875,0.7125,Inactive,Active
11,0.28,0.72,Inactive,Active
30,0.26,0.74,Inactive,Active
18,0.2225,0.7775,Inactive,Active
226,0.215,0.785,Inactive,Inactive
20,0.2025,0.7975,Inactive,Active
79,0.19,0.81,Inactive,Inactive
1,0.1875,0.8125,Inactive,Active
759,0.1875,0.8125,Inactive,Inactive
121,0.18,0.82,Inactive,Inactive
867,0.1775,0.8225,Inactive,Inactive
1190,0.175,0.825,Inactive,Inactive
432,0.1675,0.8325,Inactive,Inactive
225,0.1625,0.8375,Inactive,Inactive
904,0.1625,0.8375,Inactive,Inactive
1011,0.1625,0.8375,Inactive,Inactive
1017,0.1575,0.8425,Inactive,Inactive
637,0.155,0.845,Inactive,Inactive
842,0.155,0.845,Inactive,Inactive
1018,0.155,0.845,Inactive,Inactive
54,0.1525,0.8475,Inactive,Inactive
902,0.1525,0.8475,Inactive,Inactive
451,0.15,0.85,Inactive,Inactive
211,0.1475,0.8525,Inactive,Inactive
1009,0.1475,0.8525,Inactive,Inactive
404,0.145,0.855,Inactive,Inactive
222,0.1425,0.8575,Inactive,Inactive
231,0.1425,0.8575,Inactive,Inactive
70,0.14,0.86,Inactive,Inactive
192,0.14,0.86,Inactive,Inactive
421,0.1375,0.8625,Inactive,Inactive
128,0.135,0.865,Inactive,Inactive
393,0.135,0.865,Inactive,Inactive
700,0.135,0.865,Inactive,Inactive
706,0.135,0.865,Inactive,Inactive
716,0.135,0.865,Inactive,Inactive
886,0.135,0.865,Inactive,Inactive
115,0.13,0.87,Inactive,Inactive
397,0.13,0.87,Inactive,Inactive
509,0.13,0.87,Inactive,Inactive
717,0.13,0.87,Inactive,Inactive
1059,0.13,0.87,Inactive,Inactive
423,0.1275,0.8725,Inactive,Inactive
425,0.1275,0.8725,Inactive,Inactive
749,0.1275,0.8725,Inactive,Inactive
767,0.1275,0.8725,Inactive,Inactive
919,0.1275,0.8725,Inactive,Inactive
969,0.1275,0.8725,Inactive,Inactive
90,0.125,0.875,Inactive,Inactive
615,0.125,0.875,Inactive,Inactive
805,0.125,0.875,Inactive,Inactive
955,0.125,0.875,Inactive,Inactive
1045,0.125,0.875,Inactive,Inactive
37,0.1225,0.8775,Inactive,Active
39,0.1225,0.8775,Inactive,Active
227,0.1225,0.8775,Inactive,Inactive
394,0.1225,0.8775,Inactive,Inactive
418,0.1225,0.8775,Inactive,Inactive
715,0.1225,0.8775,Inactive,Inactive
733,0.1225,0.8775,Inactive,Inactive
1107,0.1225,0.8775,Inactive,Inactive
408,0.12,0.88,Inactive,Inactive
659,0.12,0.88,Inactive,Inactive
740,0.12,0.88,Inactive,Inactive
744,0.12,0.88,Inactive,Inactive
876,0.12,0.88,Inactive,Inactive
150,0.1175,0.8825,Inactive,Inactive
645,0.1175,0.8825,Inactive,Inactive
726,0.1175,0.8825,Inactive,Inactive
730,0.1175,0.8825,Inactive,Inactive
976,0.1175,0.8825,Inactive,Inactive
993,0.1175,0.8825,Inactive,Inactive
65,0.115,0.885,Inactive,Inactive
654,0.115,0.885,Inactive,Inactive
741,0.115,0.885,Inactive,Inactive
940,0.115,0.885,Inactive,Inactive
1005,0.115,0.885,Inactive,Inactive
1030,0.115,0.885,Inactive,Inactive
1056,0.115,0.885,Inactive,Inactive
201,0.1125,0.8875,Inactive,Inactive
392,0.1125,0.8875,Inactive,Inactive
918,0.1125,0.8875,Inactive,Inactive
1052,0.1125,0.8875,Inactive,Inactive
285,0.11,0.89,Inactive,Inactive
414,0.11,0.89,Inactive,Inactive
450,0.11,0.89,Inactive,Inactive
481,0.11,0.89,Inactive,Inactive
488,0.11,0.89,Inactive,Inactive
619,0.11,0.89,Inactive,Inactive
802,0.11,0.89,Inactive,Inactive
972,0.11,0.89,Inactive,Inactive
1097,0.11,0.89,Inactive,Inactive
1132,0.11,0.89,Inactive,Inactive
1175,0.11,0.89,Inactive,Inactive
381,0.1075,0.8925,Inactive,Inactive
406,0.1075,0.8925,Inactive,Inactive
428,0.1075,0.8925,Inactive,Inactive
475,0.1075,0.8925,Inactive,Inactive
505,0.1075,0.8925,Inactive,Inactive
599,0.1075,0.8925,Inactive,Inactive
627,0.1075,0.8925,Inactive,Inactive
739,0.1075,0.8925,Inactive,Inactive
834,0.1075,0.8925,Inactive,Inactive
