Precision,Recall
0.0392349190779794,1.0
0.03876349362119725,0.9875
0.038782523318605794,0.9875
0.03880157170923379,0.9875
0.03882063882063882,0.9875
0.03883972468043265,0.9875
0.03885882931628136,0.9875
0.03887795275590551,0.9875
0.038897095027080254,0.9875
0.03891625615763547,0.9875
0.03893543617545589,0.9875
0.03895463510848126,0.9875
0.038973852984706465,0.9875
0.03899308983218164,0.9875
0.03901234567901234,0.9875
0.03903162055335968,0.9875
0.03905091448344043,0.9875
0.0390702274975272,0.9875
0.03908955962394854,0.9875
0.03910891089108911,0.9875
0.0391282813273898,0.9875
0.03914767096134787,0.9875
0.039167079821517105,0.9875
0.039186507936507936,0.9875
0.039205955334987594,0.9875
0.03922542204568024,0.9875
0.039244908097367116,0.9875
0.03926441351888668,0.9875
0.03928393833913476,0.9875
0.039303482587064675,0.9875
0.039323046291687404,0.9875
0.03934262948207171,0.9875
0.0393622321873443,0.9875
0.03938185443668993,0.9875
0.03940149625935162,0.9875
0.03942115768463074,0.9875
0.03944083874188717,0.9875
0.039460539460539464,0.9875
0.03948025987006497,0.9875
0.0395,0.9875
0.03951975987993997,0.9875
0.03953953953953954,0.9875
0.039559339008512766,0.9875
0.039579158316633264,0.9875
0.039598997493734335,0.9875
0.03961885656970913,0.9875
0.03963873557451079,0.9875
0.03965863453815261,0.9875
0.03967855349070819,0.9875
0.03969849246231156,0.9875
0.03971845148315736,0.9875
0.039738430583501,0.9875
0.03975842979365878,0.9875
0.039778449144008056,0.9875
0.039798488664987405,0.9875
0.039818548387096774,0.9875
0.03983862834089763,0.9875
0.03985872855701312,0.9875
0.039878849066128215,0.9875
0.0398989898989899,0.9875
0.03991915108640728,0.9875
0.03993933265925177,0.9875
0.03995953464845726,0.9875
0.039979757085020245,0.9875
0.04,0.9875
0.04002026342451875,0.9875
0.04004054738976178,0.9875
0.04006085192697769,0.9875
0.040081177067478435,0.9875
0.03959390862944162,0.975
0.03961401726764855,0.975
0.039634146341463415,0.975
0.03965429588205389,0.975
0.03967446592065107,0.975
0.03969465648854962,0.975
0.03971486761710794,0.975
0.039735099337748346,0.975
0.039755351681957186,0.975
0.03977562468128506,0.975
0.03979591836734694,0.975
0.039816232771822356,0.975
0.03983656792645557,0.975
0.0398569238630557,0.975
0.03987730061349693,0.975
0.03989769820971867,0.975
0.03991811668372569,0.975
0.039938556067588324,0.975
0.039959016393442626,0.975
0.03997949769349052,0.975
0.04,0.975
0.04002052334530529,0.975
0.04004106776180698,0.975
0.040061633281972264,0.975
0.040082219938335044,0.975
0.04010282776349614,0.975
0.040123456790123455,0.975
0.04014410705095214,0.975
0.04016477857878476,0.975
0.0401854714064915,0.975
0.04020618556701031,0.975
0.040226921093347086,0.975
0.04024767801857585,0.975
0.040268456375838924,0.975
0.040289256198347105,0.975
0.040310077519379844,0.975
0.04033092037228542,0.975
0.04035178479048112,0.975
0.040372670807453416,0.975
0.04039357845675816,0.975
0.04041450777202073,0.975
0.04043545878693624,0.975
0.04045643153526971,0.975
0.040477426050856254,0.975
0.040498442367601244,0.975
0.04051948051948052,0.975
0.04054054054054054,0.975
0.0405616224648986,0.975
0.04058272632674298,0.975
0.04060385216033316,0.975
0.040625,0.975
