ID,Score,Real_Class
CHEMBL3221567,7.19673759767,Active
DECOY2198,7.07686995863,Inactive
DECOY5998,7.04594288475,Inactive
DECOY3489,7.02523899712,Inactive
DECOY3329,7.01294669949,Inactive
DECOY6037,6.9887656446,Inactive
DECOY6998,6.98467691297,Inactive
DECOY6649,6.97192294666,Inactive
DECOY2679,6.96957497587,Inactive
DECOY3235,6.96024344896,Inactive
DECOY5350,6.95059180479,Inactive
DECOY104,6.92993344903,Inactive
DECOY3829,6.92774028954,Inactive
DECOY6335,6.92528813633,Inactive
DECOY2126,6.91274088364,Inactive
DECOY8156,6.91164508589,Inactive
DECOY5426,6.91112727725,Inactive
DECOY2330,6.90759645198,Inactive
DECOY1402,6.90047213469,Inactive
DECOY7403,6.89933208307,Inactive
DECOY7424,6.88907717792,Inactive
CHEMBL3221292,6.88776518832,Active
DECOY3550,6.88591508124,Inactive
DECOY3940,6.88013024992,Inactive
DECOY4182,6.86625094803,Inactive
DECOY5803,6.86489926118,Inactive
DECOY7713,6.86365048263,Inactive
DECOY839,6.86235430772,Inactive
DECOY6967,6.85878728391,Inactive
DECOY6824,6.85695906122,Inactive
DECOY7500,6.85442659409,Inactive
DECOY6870,6.85238513131,Inactive
DECOY1882,6.85012508802,Inactive
DECOY7321,6.84753057804,Inactive
DECOY2013,6.84653370624,Inactive
DECOY3863,6.84557268969,Inactive
DECOY240,6.84000195683,Inactive
DECOY6004,6.83713516583,Inactive
DECOY3835,6.83569644427,Inactive
DECOY313,6.83171012282,Inactive
DECOY5385,6.83040265615,Inactive
DECOY4219,6.82817196188,Inactive
DECOY6295,6.82666005117,Inactive
DECOY548,6.82610592999,Inactive
DECOY6613,6.82182753408,Inactive
DECOY1225,6.82029107128,Inactive
DECOY7181,6.81982003364,Inactive
DECOY6201,6.81821655279,Inactive
DECOY145,6.817780253,Inactive
DECOY614,6.81549021983,Inactive
DECOY7489,6.81528991521,Inactive
DECOY1191,6.80863037569,Inactive
CHEMBL540657,6.80759078676,Active
DECOY225,6.8068348872,Inactive
DECOY4036,6.80535213195,Inactive
CHEMBL117651,6.80522661799,Active
DECOY6543,6.80491472347,Inactive
DECOY3591,6.80409775925,Inactive
DECOY6960,6.80359706245,Inactive
DECOY3605,6.79795497695,Inactive
DECOY4395,6.79785822193,Inactive
DECOY5634,6.79772052788,Inactive
DECOY1422,6.79524072087,Inactive
DECOY3681,6.79460412052,Inactive
DECOY406,6.79239878726,Inactive
DECOY6475,6.79172719503,Inactive
DECOY1653,6.79095959411,Inactive
DECOY4826,6.78982038088,Inactive
DECOY6132,6.78864935434,Inactive
DECOY3687,6.7876263403,Inactive
DECOY2474,6.78737924314,Inactive
DECOY6576,6.78604661161,Inactive
DECOY5264,6.78418971414,Inactive
DECOY4668,6.78212270953,Inactive
DECOY5772,6.77960134468,Inactive
DECOY6487,6.77815035858,Inactive
DECOY7734,6.77790388035,Inactive
DECOY1995,6.7738892583,Inactive
DECOY159,6.77364436566,Inactive
DECOY6676,6.77031567588,Inactive
DECOY2305,6.76374111127,Inactive
DECOY7209,6.76199685443,Inactive
DECOY1991,6.76101223647,Inactive
DECOY7675,6.76052168618,Inactive
DECOY1673,6.76018428648,Inactive
DECOY5809,6.75994326645,Inactive
DECOY1307,6.75798308634,Inactive
DECOY2853,6.75759927381,Inactive
DECOY1207,6.75408528268,Inactive
DECOY5567,6.75381153934,Inactive
DECOY2244,6.7521530216,Inactive
DECOY4781,6.75002372291,Inactive
DECOY6644,6.74929365047,Inactive
DECOY5139,6.74834153797,Inactive
DECOY1611,6.74809177726,Inactive
DECOY8011,6.74750748467,Inactive
DECOY2697,6.74571471823,Inactive
DECOY2153,6.745059848,Inactive
CHEMBL3221009,6.74407986047,Active
DECOY7858,6.74379680165,Inactive
DECOY3934,6.74349789952,Inactive
DECOY7463,6.74348495777,Inactive
CHEMBL3221278,6.74167312562,Active
DECOY4421,6.74065574265,Inactive
DECOY7454,6.7387645845,Inactive
DECOY5463,6.73752426507,Inactive
DECOY4016,6.73737195679,Inactive
DECOY5386,6.73654571877,Inactive
DECOY3996,6.73554152518,Inactive
DECOY3494,6.73423693852,Inactive
DECOY967,6.73369930367,Inactive
DECOY6227,6.72964597468,Inactive
DECOY923,6.72935724146,Inactive
DECOY6397,6.72817660209,Inactive
DECOY768,6.72748289315,Inactive
DECOY1281,6.72730006095,Inactive
DECOY6730,6.72435775425,Inactive
CHEMBL3221283,6.72296659786,Active
DECOY4329,6.72245532201,Inactive
DECOY723,6.72183902704,Inactive
DECOY4916,6.72175025349,Inactive
DECOY4183,6.72034402058,Inactive
DECOY4566,6.7200986873,Inactive
DECOY2479,6.71885375462,Inactive
DECOY2252,6.71775087275,Inactive
DECOY7493,6.71767824043,Inactive
DECOY4166,6.71543076221,Inactive
DECOY3167,6.71335690237,Inactive
DECOY5165,6.71145333797,Inactive
DECOY6101,6.7110232269,Inactive
DECOY7618,6.71071922258,Inactive
DECOY584,6.70870582343,Inactive
DECOY6042,6.70609826204,Inactive
DECOY6104,6.70291231791,Inactive
DECOY5103,6.70164299171,Inactive
DECOY3523,6.70081238704,Inactive
DECOY351,6.70076592045,Inactive
DECOY5667,6.69953295758,Inactive
DECOY5045,6.69542620155,Inactive
DECOY876,6.69503610608,Inactive
DECOY151,6.69456750023,Inactive
DECOY7943,6.69306423239,Inactive
DECOY983,6.69304676434,Inactive
DECOY1358,6.69262527476,Inactive
DECOY1619,6.69217500983,Inactive
DECOY2472,6.69205297242,Inactive
DECOY5258,6.69152509538,Inactive
CHEMBL3604348,6.69112499899,Active
DECOY5155,6.69078603314,Inactive
DECOY5955,6.6897396376,Inactive
DECOY5877,6.68714771537,Inactive
DECOY346,6.68517338165,Inactive
DECOY6094,6.68450459533,Inactive
DECOY3924,6.68320132493,Inactive
DECOY4292,6.68160899635,Inactive
DECOY6331,6.68107773609,Inactive
DECOY1605,6.67961590015,Inactive
DECOY1051,6.674148942,Inactive
DECOY6567,6.67306972937,Inactive
DECOY7914,6.67120370829,Inactive
DECOY2043,6.67090286542,Inactive
DECOY1568,6.66960830241,Inactive
DECOY5024,6.66940473024,Inactive
DECOY7798,6.66940454455,Inactive
DECOY2963,6.66928666171,Inactive
DECOY6141,6.66732419007,Inactive
DECOY6773,6.66722350592,Inactive
DECOY4011,6.66691345536,Inactive
DECOY5665,6.66636370924,Inactive
DECOY7535,6.66568066932,Inactive
DECOY3932,6.659857293,Inactive
DECOY5589,6.65904938301,Inactive
DECOY3349,6.65867831891,Inactive
DECOY7804,6.65859030711,Inactive
DECOY7001,6.65445610466,Inactive
DECOY4463,6.65427645172,Inactive
DECOY2905,6.65289701513,Inactive
DECOY8340,6.65047567688,Inactive
DECOY2614,6.64651457532,Inactive
DECOY6757,6.64628601349,Inactive
DECOY3395,6.64520030826,Inactive
DECOY1082,6.64314967117,Inactive
DECOY4009,6.64313485288,Inactive
DECOY1668,6.64312522416,Inactive
DECOY5046,6.64255711236,Inactive
DECOY2703,6.64162980017,Inactive
DECOY3815,6.64134671068,Inactive
DECOY4530,6.64089563554,Inactive
DECOY1356,6.64024659676,Inactive
DECOY1386,6.64000752074,Inactive
DECOY4769,6.63958174929,Inactive
DECOY5413,6.6392448964,Inactive
DECOY4928,6.63708473662,Inactive
DECOY3939,6.63497991023,Inactive
DECOY3512,6.6334423275,Inactive
DECOY3338,6.63249318956,Inactive
DECOY5569,6.6319170847,Inactive
DECOY1908,6.63137044312,Inactive
DECOY3102,6.62953687358,Inactive
DECOY7518,6.62941429266,Inactive
DECOY4439,6.62792362863,Inactive
DECOY1660,6.62493879035,Inactive
DECOY5734,6.62452634958,Inactive
DECOY518,6.62422172662,Inactive
DECOY6171,6.62074592929,Inactive
DECOY1178,6.62068416713,Inactive
DECOY8337,6.62066261423,Inactive
DECOY6954,6.61828700704,Inactive
DECOY4176,6.61711442382,Inactive
DECOY1747,6.61687761231,Inactive
DECOY7288,6.61685799534,Inactive
DECOY4106,6.6162690135,Inactive
DECOY3574,6.61530956376,Inactive
DECOY2775,6.61468323395,Inactive
DECOY719,6.61213486916,Inactive
DECOY1219,6.60916695597,Inactive
DECOY1336,6.60867960545,Inactive
DECOY5959,6.60855099108,Inactive
DECOY539,6.60633999177,Inactive
DECOY5537,6.6060923309,Inactive
DECOY6869,6.60579477909,Inactive
DECOY5980,6.60435841348,Inactive
DECOY6124,6.60333445283,Inactive
DECOY3742,6.60085624551,Inactive
DECOY4124,6.60080421612,Inactive
DECOY6667,6.59909396052,Inactive
DECOY1624,6.59665432242,Inactive
DECOY6261,6.59634329294,Inactive
DECOY1625,6.59565075007,Inactive
DECOY2528,6.59551540427,Inactive
DECOY4994,6.59458770331,Inactive
DECOY4553,6.59212260271,Inactive
DECOY2770,6.59209183275,Inactive
DECOY6999,6.59134755777,Inactive
DECOY4570,6.5908843628,Inactive
DECOY3157,6.59054288936,Inactive
DECOY6058,6.59003219538,Inactive
DECOY3149,6.58905978915,Inactive
DECOY4511,6.58746400105,Inactive
DECOY5653,6.58424171594,Inactive
DECOY1654,6.58363223477,Inactive
DECOY671,6.58073553627,Inactive
DECOY4079,6.58032561199,Inactive
DECOY3455,6.57994259477,Inactive
DECOY8366,6.57955520999,Inactive
DECOY6248,6.57914943893,Inactive
DECOY7370,6.57868119727,Inactive
DECOY217,6.57824269184,Inactive
DECOY2267,6.57623065278,Inactive
DECOY1196,6.5758641819,Inactive
DECOY7087,6.57505926743,Inactive
DECOY3466,6.5737517181,Inactive
DECOY6434,6.5733631792,Inactive
DECOY5995,6.57076070189,Inactive
DECOY7925,6.57061225786,Inactive
DECOY7082,6.56834432324,Inactive
DECOY7564,6.5657052099,Inactive
DECOY5591,6.56546027157,Inactive
DECOY727,6.56362702589,Inactive
DECOY2258,6.56355342873,Inactive
DECOY1112,6.5617909149,Inactive
DECOY7201,6.56117492465,Inactive
DECOY4185,6.5610552948,Inactive
DECOY1220,6.55783369103,Inactive
DECOY6225,6.55734855243,Inactive
DECOY5784,6.55445822105,Inactive
DECOY4543,6.55406934275,Inactive
DECOY8151,6.55401920609,Inactive
DECOY4415,6.55337650966,Inactive
DECOY2723,6.55280927199,Inactive
DECOY6899,6.55264470362,Inactive
DECOY5594,6.5517785129,Inactive
DECOY5788,6.55113988347,Inactive
DECOY4927,6.55063386978,Inactive
DECOY6582,6.54732440568,Inactive
DECOY3627,6.54710973944,Inactive
DECOY7072,6.54687552412,Inactive
DECOY2304,6.54645425395,Inactive
DECOY7923,6.54644656556,Inactive
DECOY4852,6.54517396009,Inactive
DECOY5064,6.54027011946,Inactive
DECOY807,6.539797675,Inactive
DECOY3471,6.53911667404,Inactive
DECOY2854,6.53908307487,Inactive
DECOY7196,6.53625551323,Inactive
DECOY7247,6.53442950154,Inactive
DECOY3731,6.53415207478,Inactive
DECOY742,6.53343672174,Inactive
DECOY7375,6.53199997133,Inactive
DECOY1972,6.53123025606,Inactive
DECOY5037,6.53034508377,Inactive
DECOY5781,6.52859267894,Inactive
DECOY7779,6.52694895168,Inactive
DECOY200,6.5267752746,Inactive
DECOY5371,6.52607628802,Inactive
DECOY4965,6.52572424319,Inactive
CHEMBL3311549,6.5250214189,Inactive
DECOY3633,6.52287381354,Inactive
DECOY1298,6.52253139343,Inactive
DECOY3644,6.522524174,Inactive
DECOY6778,6.52140125577,Inactive
DECOY5338,6.52067165343,Inactive
DECOY3484,6.52008929377,Inactive
DECOY93,6.51956322703,Inactive
DECOY5320,6.51884595645,Inactive
DECOY5370,6.51546037994,Inactive
DECOY7727,6.5141732519,Inactive
DECOY5679,6.51276548011,Inactive
DECOY7168,6.5098070415,Inactive
DECOY4782,6.50792377963,Inactive
DECOY1023,6.50766083423,Inactive
DECOY5457,6.50742951941,Inactive
DECOY7442,6.50738023693,Inactive
DECOY6426,6.50708506719,Inactive
DECOY5055,6.50642650729,Inactive
DECOY3012,6.50031452344,Inactive
DECOY6771,6.50011187523,Inactive
DECOY5871,6.49856828146,Inactive
DECOY443,6.49800865593,Inactive
DECOY5076,6.49700861782,Inactive
DECOY2217,6.49473040611,Inactive
DECOY833,6.49260299039,Inactive
DECOY641,6.49253156838,Inactive
DECOY7842,6.49252828625,Inactive
DECOY8098,6.4901776199,Inactive
DECOY3123,6.48869447604,Inactive
DECOY8439,6.48795636717,Inactive
DECOY517,6.48747953618,Inactive
DECOY1651,6.48702297344,Inactive
DECOY8150,6.48632191433,Inactive
DECOY1815,6.48575187042,Inactive
DECOY4033,6.48251386666,Inactive
DECOY3675,6.48115538221,Inactive
DECOY3966,6.47928531474,Inactive
DECOY4041,6.47810294513,Inactive
DECOY6783,6.47763279676,Inactive
DECOY5710,6.47685748165,Inactive
DECOY2544,6.47577063434,Inactive
DECOY5159,6.47406362023,Inactive
DECOY5496,6.47297990718,Inactive
DECOY3420,6.47085197138,Inactive
DECOY366,6.46635085149,Inactive
DECOY5279,6.46220142302,Inactive
DECOY4633,6.46089952783,Inactive
DECOY5087,6.45963423312,Inactive
DECOY7112,6.45747008717,Inactive
DECOY4518,6.45738339769,Inactive
DECOY1241,6.457224657,Inactive
DECOY463,6.4569101164,Inactive
DECOY5799,6.4566912628,Inactive
DECOY3391,6.45621161631,Inactive
DECOY8069,6.45548897302,Inactive
CHEMBL558409,6.45525845523,Inactive
DECOY6504,6.45510304719,Inactive
DECOY2499,6.45105719228,Inactive
DECOY3700,6.45093640488,Inactive
DECOY6061,6.44847751229,Inactive
DECOY6328,6.44805998971,Inactive
DECOY2926,6.44776726169,Inactive
DECOY1764,6.44326265402,Inactive
DECOY4107,6.44319249754,Inactive
DECOY4729,6.44307247311,Inactive
DECOY5328,6.4425551206,Inactive
DECOY1183,6.44123266865,Inactive
DECOY6387,6.44117211992,Inactive
DECOY5726,6.44057266154,Inactive
DECOY1061,6.43847866523,Inactive
DECOY6235,6.43643620942,Inactive
DECOY1834,6.43414051271,Inactive
DECOY464,6.43244760035,Inactive
DECOY3710,6.43175842954,Inactive
DECOY3369,6.43128797203,Inactive
DECOY3913,6.43128330542,Inactive
DECOY5311,6.42889658201,Inactive
DECOY3325,6.42787007185,Inactive
DECOY4996,6.42548044375,Inactive
DECOY4730,6.4251622009,Inactive
DECOY1887,6.4238229562,Inactive
DECOY5968,6.42349466614,Inactive
DECOY5185,6.4211095832,Inactive
DECOY2817,6.42106416578,Inactive
DECOY7668,6.42105941016,Inactive
DECOY4466,6.42060130226,Inactive
DECOY8197,6.42057388893,Inactive
DECOY7274,6.41882490993,Inactive
DECOY5304,6.41747343325,Inactive
DECOY1634,6.41739667655,Inactive
CHEMBL3288092,6.41650808995,Inactive
DECOY3125,6.41589272718,Inactive
DECOY4763,6.41563751082,Inactive
DECOY2466,6.4156249286,Inactive
DECOY4779,6.41118921294,Inactive
DECOY3689,6.41103359257,Inactive
DECOY4207,6.41053402759,Inactive
CHEMBL3604344,6.41036934159,Active
DECOY2387,6.40979427873,Inactive
DECOY2949,6.40820614697,Inactive
DECOY5909,6.40799858029,Inactive
DECOY1583,6.40778772856,Inactive
DECOY4284,6.40698851623,Inactive
DECOY2036,6.40385583053,Inactive
DECOY208,6.40199279652,Inactive
DECOY5868,6.40159038932,Inactive
DECOY1901,6.40084413843,Inactive
DECOY1840,6.40058869247,Inactive
DECOY1104,6.39930488434,Inactive
DECOY5491,6.3990932337,Inactive
DECOY1313,6.39853583134,Inactive
DECOY8467,6.39851727087,Inactive
DECOY2678,6.39809102152,Inactive
DECOY6069,6.39559892947,Inactive
DECOY4623,6.39327961023,Inactive
DECOY2477,6.39059753183,Inactive
DECOY6803,6.38994073323,Inactive
DECOY6288,6.38850640258,Inactive
DECOY4161,6.38488544554,Inactive
DECOY3449,6.384104037,Inactive
DECOY5614,6.38363471067,Inactive
DECOY2110,6.38350968115,Inactive
DECOY6519,6.38105963392,Inactive
CHEMBL148522,6.38021614436,Inactive
DECOY7262,6.37955909858,Inactive
DECOY4239,6.37857011985,Inactive
DECOY3082,6.37764092701,Inactive
DECOY6415,6.37758163436,Inactive
DECOY8089,6.37667429073,Inactive
DECOY4532,6.3765842438,Inactive
DECOY4417,6.37618027097,Inactive
DECOY4582,6.37442271094,Inactive
DECOY4577,6.37303687501,Inactive
DECOY4674,6.37245390591,Inactive
DECOY7852,6.37238129333,Inactive
DECOY1550,6.36997029993,Inactive
DECOY5040,6.3695265229,Inactive
DECOY2370,6.36851711202,Inactive
DECOY4811,6.36804223229,Inactive
DECOY6178,6.36715150222,Inactive
CHEMBL235565,6.36600318015,Active
DECOY7480,6.36562336106,Inactive
DECOY6900,6.36541732453,Inactive
DECOY1783,6.36490073098,Inactive
DECOY7781,6.36301916735,Inactive
DECOY7505,6.36227661,Inactive
DECOY5814,6.3594161464,Inactive
DECOY7432,6.35764877264,Inactive
DECOY4162,6.35760783497,Inactive
CHEMBL3311541,6.35317831099,Inactive
DECOY4686,6.35134350036,Inactive
DECOY7069,6.35003744461,Inactive
DECOY2557,6.34883772723,Inactive
DECOY2547,6.34829151598,Inactive
DECOY6303,6.344701738,Inactive
DECOY4484,6.34161408761,Inactive
DECOY2669,6.34054525899,Inactive
DECOY205,6.33904413323,Inactive
DECOY1054,6.33880914671,Inactive
DECOY3446,6.33811512679,Inactive
DECOY6921,6.33551253065,Inactive
DECOY5052,6.33451943445,Inactive
DECOY1232,6.33398679639,Inactive
DECOY7900,6.33310564321,Inactive
DECOY1781,6.33119673561,Inactive
DECOY7161,6.33094431841,Inactive
DECOY5483,6.33072859553,Inactive
CHEMBL3288074,6.32982146234,Inactive
DECOY4440,6.32901435277,Inactive
DECOY526,6.32898405861,Inactive
DECOY7984,6.328589514,Inactive
DECOY148,6.3285839317,Inactive
DECOY5529,6.3252366576,Inactive
DECOY8216,6.32385000994,Inactive
DECOY1880,6.32367527856,Inactive
DECOY1725,6.32258681702,Inactive
DECOY2553,6.32219437775,Inactive
DECOY7561,6.32153335317,Inactive
DECOY5873,6.32074651202,Inactive
DECOY6918,6.32006036088,Inactive
DECOY7179,6.31864722795,Inactive
DECOY761,6.3182374957,Inactive
DECOY559,6.31807528393,Inactive
DECOY5773,6.31558141584,Inactive
DECOY7895,6.31343184296,Inactive
DECOY5178,6.31187334781,Inactive
DECOY998,6.31008595906,Inactive
DECOY6119,6.30879590583,Inactive
DECOY7666,6.30681550247,Inactive
DECOY2390,6.30568182881,Inactive
DECOY8336,6.30435626008,Inactive
DECOY2335,6.30405364254,Inactive
DECOY1228,6.30223049818,Inactive
DECOY1406,6.30209611703,Inactive
DECOY491,6.3015739748,Inactive
DECOY1485,6.29929199191,Inactive
DECOY2731,6.29793155797,Inactive
DECOY2337,6.29622431237,Inactive
DECOY6033,6.29453208637,Inactive
DECOY2232,6.29351136021,Inactive
