Precision,Recall
0.11080332409972299,1.0
0.11926605504587157,0.975
0.1291390728476821,0.975
0.13780918727915195,0.975
0.1511627906976744,0.975
0.16595744680851063,0.975
0.18840579710144928,0.975
0.20103092783505155,0.975
0.2154696132596685,0.975
0.23780487804878048,0.975
0.2484076433121019,0.975
0.2867647058823529,0.975
0.30952380952380953,0.975
0.3277310924369748,0.975
0.35454545454545455,0.975
0.38613861386138615,0.975
0.4482758620689655,0.975
0.48148148148148145,0.975
0.5416666666666666,0.975
0.5735294117647058,0.975
0.582089552238806,0.975
0.609375,0.975
0.6190476190476191,0.975
0.6290322580645161,0.975
0.6724137931034483,0.975
0.7090909090909091,0.975
0.7222222222222222,0.975
0.75,0.975
0.78,0.975
0.8125,0.975
0.8297872340425532,0.975
0.8478260869565217,0.975
0.9047619047619048,0.95
0.926829268292683,0.95
0.925,0.925
0.9487179487179487,0.925
0.9736842105263158,0.925
1.0,0.925
1.0,0.9
1.0,0.85
1.0,0.825
1.0,0.8
1.0,0.775
1.0,0.75
1.0,0.725
1.0,0.7
1.0,0.675
1.0,0.65
1.0,0.625
1.0,0.6
1.0,0.575
1.0,0.55
1.0,0.525
1.0,0.5
1.0,0.475
1.0,0.45
1.0,0.425
1.0,0.375
1.0,0.35
1.0,0.325
1.0,0.3
1.0,0.275
1.0,0.25
1.0,0.225
1.0,0.2
1.0,0.15
1.0,0.125
1.0,0.1
1.0,0.075
1.0,0.05
1.0,0.025
1.0,0.0
