No.,Active_Prob,Inactive_Prob,Predicted_Class,Real_Class
33,0.805,0.195,Active,Active
37,0.7825,0.2175,Active,Active
2,0.745,0.255,Active,Active
18,0.745,0.255,Active,Active
22,0.7425,0.2575,Active,Active
27,0.74,0.26,Active,Active
0,0.7325,0.2675,Active,Active
20,0.7225,0.2775,Active,Active
4,0.7175,0.2825,Active,Active
10,0.715,0.285,Active,Active
1,0.7125,0.2875,Active,Active
3,0.7125,0.2875,Active,Active
25,0.7075,0.2925,Active,Active
5,0.705,0.295,Active,Active
29,0.695,0.305,Active,Active
13,0.67,0.33,Active,Active
21,0.665,0.335,Active,Active
15,0.6625,0.3375,Active,Active
391,0.6625,0.3375,Active,Inactive
966,0.6625,0.3375,Active,Inactive
1230,0.6625,0.3375,Active,Inactive
1220,0.66,0.34,Active,Inactive
26,0.6575,0.3425,Active,Active
307,0.6525,0.3475,Active,Inactive
757,0.6525,0.3475,Active,Inactive
445,0.65,0.35,Active,Inactive
328,0.6475,0.3525,Active,Inactive
444,0.6475,0.3525,Active,Inactive
394,0.645,0.355,Active,Inactive
939,0.645,0.355,Active,Inactive
948,0.645,0.355,Active,Inactive
244,0.6425,0.3575,Active,Inactive
501,0.6425,0.3575,Active,Inactive
1089,0.6425,0.3575,Active,Inactive
961,0.64,0.36,Active,Inactive
6,0.6375,0.3625,Active,Active
274,0.6375,0.3625,Active,Inactive
776,0.6375,0.3625,Active,Inactive
1117,0.6375,0.3625,Active,Inactive
74,0.635,0.365,Active,Inactive
81,0.635,0.365,Active,Inactive
892,0.635,0.365,Active,Inactive
323,0.6325,0.3675,Active,Inactive
399,0.6325,0.3675,Active,Inactive
8,0.63,0.37,Active,Active
194,0.63,0.37,Active,Inactive
235,0.63,0.37,Active,Inactive
457,0.63,0.37,Active,Inactive
1173,0.63,0.37,Active,Inactive
903,0.6275,0.3725,Active,Inactive
86,0.625,0.375,Active,Inactive
236,0.625,0.375,Active,Inactive
281,0.625,0.375,Active,Inactive
736,0.625,0.375,Active,Inactive
1157,0.625,0.375,Active,Inactive
311,0.6225,0.3775,Active,Inactive
511,0.6225,0.3775,Active,Inactive
758,0.6225,0.3775,Active,Inactive
1158,0.6225,0.3775,Active,Inactive
1211,0.6225,0.3775,Active,Inactive
62,0.62,0.38,Active,Inactive
1212,0.62,0.38,Active,Inactive
248,0.615,0.385,Active,Inactive
339,0.615,0.385,Active,Inactive
746,0.615,0.385,Active,Inactive
448,0.6125,0.3875,Active,Inactive
1232,0.6125,0.3875,Active,Inactive
217,0.6075,0.3925,Active,Inactive
446,0.6075,0.3925,Active,Inactive
504,0.6075,0.3925,Active,Inactive
777,0.6075,0.3925,Active,Inactive
963,0.6075,0.3925,Active,Inactive
1223,0.6075,0.3925,Active,Inactive
93,0.605,0.395,Active,Inactive
162,0.605,0.395,Active,Inactive
257,0.605,0.395,Active,Inactive
749,0.605,0.395,Active,Inactive
788,0.605,0.395,Active,Inactive
1051,0.605,0.395,Active,Inactive
1124,0.605,0.395,Active,Inactive
1177,0.605,0.395,Active,Inactive
16,0.6025,0.3975,Active,Active
38,0.6025,0.3975,Active,Active
73,0.6025,0.3975,Active,Inactive
310,0.6025,0.3975,Active,Inactive
378,0.6025,0.3975,Active,Inactive
440,0.6025,0.3975,Active,Inactive
806,0.6025,0.3975,Active,Inactive
1171,0.6025,0.3975,Active,Inactive
80,0.6,0.4,Active,Inactive
225,0.6,0.4,Active,Inactive
436,0.6,0.4,Active,Inactive
438,0.6,0.4,Active,Inactive
92,0.5975,0.4025,Active,Inactive
960,0.5975,0.4025,Active,Inactive
1028,0.5975,0.4025,Active,Inactive
88,0.595,0.405,Active,Inactive
179,0.595,0.405,Active,Inactive
359,0.595,0.405,Active,Inactive
373,0.595,0.405,Active,Inactive
115,0.5925,0.4075,Active,Inactive
135,0.5925,0.4075,Active,Inactive
381,0.5925,0.4075,Active,Inactive
933,0.5925,0.4075,Active,Inactive
1239,0.5925,0.4075,Active,Inactive
177,0.59,0.41,Active,Inactive
260,0.59,0.41,Active,Inactive
267,0.59,0.41,Active,Inactive
455,0.59,0.41,Active,Inactive
544,0.59,0.41,Active,Inactive
763,0.59,0.41,Active,Inactive
789,0.59,0.41,Active,Inactive
917,0.59,0.41,Active,Inactive
967,0.59,0.41,Active,Inactive
1132,0.59,0.41,Active,Inactive
132,0.5875,0.4125,Active,Inactive
516,0.5875,0.4125,Active,Inactive
713,0.5875,0.4125,Active,Inactive
943,0.5875,0.4125,Active,Inactive
39,0.585,0.415,Active,Active
67,0.585,0.415,Active,Inactive
369,0.585,0.415,Active,Inactive
383,0.585,0.415,Active,Inactive
427,0.585,0.415,Active,Inactive
495,0.585,0.415,Active,Inactive
1166,0.585,0.415,Active,Inactive
83,0.5825,0.4175,Active,Inactive
379,0.5825,0.4175,Active,Inactive
451,0.5825,0.4175,Active,Inactive
890,0.5825,0.4175,Active,Inactive
1216,0.5825,0.4175,Active,Inactive
119,0.58,0.42,Active,Inactive
321,0.58,0.42,Active,Inactive
424,0.58,0.42,Active,Inactive
430,0.58,0.42,Active,Inactive
594,0.58,0.42,Active,Inactive
764,0.58,0.42,Active,Inactive
54,0.5775,0.4225,Active,Inactive
116,0.5775,0.4225,Active,Inactive
199,0.5775,0.4225,Active,Inactive
258,0.5775,0.4225,Active,Inactive
418,0.5775,0.4225,Active,Inactive
441,0.5775,0.4225,Active,Inactive
737,0.5775,0.4225,Active,Inactive
795,0.5775,0.4225,Active,Inactive
1238,0.5775,0.4225,Active,Inactive
79,0.575,0.425,Active,Inactive
157,0.575,0.425,Active,Inactive
222,0.575,0.425,Active,Inactive
275,0.575,0.425,Active,Inactive
964,0.575,0.425,Active,Inactive
250,0.5725,0.4275,Active,Inactive
266,0.5725,0.4275,Active,Inactive
282,0.5725,0.4275,Active,Inactive
314,0.5725,0.4275,Active,Inactive
505,0.5725,0.4275,Active,Inactive
279,0.57,0.43,Active,Inactive
336,0.57,0.43,Active,Inactive
429,0.57,0.43,Active,Inactive
725,0.57,0.43,Active,Inactive
1114,0.57,0.43,Active,Inactive
53,0.5675,0.4325,Active,Inactive
109,0.5675,0.4325,Active,Inactive
208,0.5675,0.4325,Active,Inactive
277,0.5675,0.4325,Active,Inactive
1054,0.5675,0.4325,Active,Inactive
1140,0.5675,0.4325,Active,Inactive
95,0.565,0.435,Active,Inactive
287,0.565,0.435,Active,Inactive
329,0.565,0.435,Active,Inactive
331,0.565,0.435,Active,Inactive
503,0.565,0.435,Active,Inactive
781,0.565,0.435,Active,Inactive
1129,0.565,0.435,Active,Inactive
1227,0.565,0.435,Active,Inactive
90,0.5625,0.4375,Active,Inactive
156,0.5625,0.4375,Active,Inactive
158,0.5625,0.4375,Active,Inactive
308,0.5625,0.4375,Active,Inactive
742,0.5625,0.4375,Active,Inactive
769,0.5625,0.4375,Active,Inactive
887,0.5625,0.4375,Active,Inactive
902,0.5625,0.4375,Active,Inactive
1162,0.5625,0.4375,Active,Inactive
1170,0.5625,0.4375,Active,Inactive
1218,0.5625,0.4375,Active,Inactive
406,0.56,0.44,Active,Inactive
419,0.56,0.44,Active,Inactive
421,0.56,0.44,Active,Inactive
435,0.56,0.44,Active,Inactive
515,0.56,0.44,Active,Inactive
792,0.56,0.44,Active,Inactive
924,0.56,0.44,Active,Inactive
946,0.56,0.44,Active,Inactive
1113,0.56,0.44,Active,Inactive
1174,0.56,0.44,Active,Inactive
82,0.5575,0.4425,Active,Inactive
105,0.5575,0.4425,Active,Inactive
211,0.5575,0.4425,Active,Inactive
315,0.5575,0.4425,Active,Inactive
341,0.5575,0.4425,Active,Inactive
346,0.5575,0.4425,Active,Inactive
785,0.5575,0.4425,Active,Inactive
794,0.5575,0.4425,Active,Inactive
1088,0.5575,0.4425,Active,Inactive
1102,0.5575,0.4425,Active,Inactive
1236,0.5575,0.4425,Active,Inactive
32,0.555,0.445,Active,Active
219,0.555,0.445,Active,Inactive
226,0.555,0.445,Active,Inactive
252,0.555,0.445,Active,Inactive
295,0.555,0.445,Active,Inactive
304,0.555,0.445,Active,Inactive
543,0.555,0.445,Active,Inactive
705,0.555,0.445,Active,Inactive
759,0.555,0.445,Active,Inactive
805,0.555,0.445,Active,Inactive
1110,0.555,0.445,Active,Inactive
101,0.5525,0.4475,Active,Inactive
175,0.5525,0.4475,Active,Inactive
245,0.5525,0.4475,Active,Inactive
286,0.5525,0.4475,Active,Inactive
317,0.5525,0.4475,Active,Inactive
355,0.5525,0.4475,Active,Inactive
370,0.5525,0.4475,Active,Inactive
407,0.5525,0.4475,Active,Inactive
496,0.5525,0.4475,Active,Inactive
766,0.5525,0.4475,Active,Inactive
973,0.5525,0.4475,Active,Inactive
1096,0.5525,0.4475,Active,Inactive
1182,0.5525,0.4475,Active,Inactive
66,0.55,0.45,Active,Inactive
71,0.55,0.45,Active,Inactive
925,0.55,0.45,Active,Inactive
947,0.55,0.45,Active,Inactive
1038,0.55,0.45,Active,Inactive
1136,0.55,0.45,Active,Inactive
1213,0.55,0.45,Active,Inactive
153,0.5475,0.4525,Active,Inactive
212,0.5475,0.4525,Active,Inactive
232,0.5475,0.4525,Active,Inactive
356,0.5475,0.4525,Active,Inactive
403,0.5475,0.4525,Active,Inactive
456,0.5475,0.4525,Active,Inactive
513,0.5475,0.4525,Active,Inactive
823,0.5475,0.4525,Active,Inactive
1111,0.5475,0.4525,Active,Inactive
1228,0.5475,0.4525,Active,Inactive
45,0.545,0.455,Active,Inactive
52,0.545,0.455,Active,Inactive
148,0.545,0.455,Active,Inactive
291,0.545,0.455,Active,Inactive
298,0.545,0.455,Active,Inactive
313,0.545,0.455,Active,Inactive
500,0.545,0.455,Active,Inactive
589,0.545,0.455,Active,Inactive
605,0.545,0.455,Active,Inactive
774,0.545,0.455,Active,Inactive
813,0.545,0.455,Active,Inactive
922,0.545,0.455,Active,Inactive
285,0.5425,0.4575,Active,Inactive
1107,0.5425,0.4575,Active,Inactive
1233,0.5425,0.4575,Active,Inactive
64,0.54,0.46,Active,Inactive
106,0.54,0.46,Active,Inactive
150,0.54,0.46,Active,Inactive
299,0.54,0.46,Active,Inactive
318,0.54,0.46,Active,Inactive
431,0.54,0.46,Active,Inactive
498,0.54,0.46,Active,Inactive
1154,0.54,0.46,Active,Inactive
63,0.5375,0.4625,Active,Inactive
167,0.5375,0.4625,Active,Inactive
247,0.5375,0.4625,Active,Inactive
385,0.5375,0.4625,Active,Inactive
426,0.5375,0.4625,Active,Inactive
733,0.5375,0.4625,Active,Inactive
752,0.5375,0.4625,Active,Inactive
767,0.5375,0.4625,Active,Inactive
815,0.5375,0.4625,Active,Inactive
899,0.5375,0.4625,Active,Inactive
969,0.5375,0.4625,Active,Inactive
1123,0.5375,0.4625,Active,Inactive
1176,0.5375,0.4625,Active,Inactive
1217,0.5375,0.4625,Active,Inactive
192,0.535,0.465,Active,Inactive
237,0.535,0.465,Active,Inactive
309,0.535,0.465,Active,Inactive
508,0.535,0.465,Active,Inactive
606,0.535,0.465,Active,Inactive
744,0.535,0.465,Active,Inactive
838,0.535,0.465,Active,Inactive
930,0.535,0.465,Active,Inactive
1090,0.535,0.465,Active,Inactive
1161,0.535,0.465,Active,Inactive
205,0.5325,0.4675,Active,Inactive
209,0.5325,0.4675,Active,Inactive
288,0.5325,0.4675,Active,Inactive
348,0.5325,0.4675,Active,Inactive
748,0.5325,0.4675,Active,Inactive
782,0.5325,0.4675,Active,Inactive
787,0.5325,0.4675,Active,Inactive
799,0.5325,0.4675,Active,Inactive
884,0.5325,0.4675,Active,Inactive
954,0.5325,0.4675,Active,Inactive
1067,0.5325,0.4675,Active,Inactive
1112,0.5325,0.4675,Active,Inactive
204,0.53,0.47,Active,Inactive
223,0.53,0.47,Active,Inactive
241,0.53,0.47,Active,Inactive
284,0.53,0.47,Active,Inactive
360,0.53,0.47,Active,Inactive
868,0.53,0.47,Active,Inactive
951,0.53,0.47,Active,Inactive
1106,0.53,0.47,Active,Inactive
1150,0.53,0.47,Active,Inactive
174,0.5275,0.4725,Active,Inactive
312,0.5275,0.4725,Active,Inactive
518,0.5275,0.4725,Active,Inactive
770,0.5275,0.4725,Active,Inactive
918,0.5275,0.4725,Active,Inactive
921,0.5275,0.4725,Active,Inactive
193,0.525,0.475,Active,Inactive
283,0.525,0.475,Active,Inactive
327,0.525,0.475,Active,Inactive
1086,0.525,0.475,Active,Inactive
85,0.5225,0.4775,Active,Inactive
164,0.5225,0.4775,Active,Inactive
189,0.5225,0.4775,Active,Inactive
234,0.5225,0.4775,Active,Inactive
301,0.5225,0.4775,Active,Inactive
332,0.5225,0.4775,Active,Inactive
357,0.5225,0.4775,Active,Inactive
358,0.5225,0.4775,Active,Inactive
401,0.5225,0.4775,Active,Inactive
459,0.5225,0.4775,Active,Inactive
886,0.5225,0.4775,Active,Inactive
942,0.5225,0.4775,Active,Inactive
945,0.5225,0.4775,Active,Inactive
1030,0.5225,0.4775,Active,Inactive
1101,0.5225,0.4775,Active,Inactive
1188,0.5225,0.4775,Active,Inactive
1215,0.5225,0.4775,Active,Inactive
228,0.52,0.48,Active,Inactive
367,0.52,0.48,Active,Inactive
804,0.52,0.48,Active,Inactive
895,0.52,0.48,Active,Inactive
906,0.52,0.48,Active,Inactive
957,0.52,0.48,Active,Inactive
958,0.52,0.48,Active,Inactive
1047,0.52,0.48,Active,Inactive
1121,0.52,0.48,Active,Inactive
60,0.5175,0.4825,Active,Inactive
99,0.5175,0.4825,Active,Inactive
334,0.5175,0.4825,Active,Inactive
433,0.5175,0.4825,Active,Inactive
743,0.5175,0.4825,Active,Inactive
818,0.5175,0.4825,Active,Inactive
1100,0.5175,0.4825,Active,Inactive
1153,0.5175,0.4825,Active,Inactive
1163,0.5175,0.4825,Active,Inactive
56,0.515,0.485,Active,Inactive
98,0.515,0.485,Active,Inactive
172,0.515,0.485,Active,Inactive
173,0.515,0.485,Active,Inactive
183,0.515,0.485,Active,Inactive
251,0.515,0.485,Active,Inactive
362,0.515,0.485,Active,Inactive
817,0.515,0.485,Active,Inactive
940,0.515,0.485,Active,Inactive
1155,0.515,0.485,Active,Inactive
1167,0.515,0.485,Active,Inactive
70,0.5125,0.4875,Active,Inactive
100,0.5125,0.4875,Active,Inactive
170,0.5125,0.4875,Active,Inactive
227,0.5125,0.4875,Active,Inactive
254,0.5125,0.4875,Active,Inactive
290,0.5125,0.4875,Active,Inactive
492,0.5125,0.4875,Active,Inactive
741,0.5125,0.4875,Active,Inactive
800,0.5125,0.4875,Active,Inactive
885,0.5125,0.4875,Active,Inactive
1147,0.5125,0.4875,Active,Inactive
1164,0.5125,0.4875,Active,Inactive
14,0.51,0.49,Active,Active
719,0.51,0.49,Active,Inactive
724,0.51,0.49,Active,Inactive
891,0.51,0.49,Active,Inactive
959,0.51,0.49,Active,Inactive
1036,0.51,0.49,Active,Inactive
1066,0.51,0.49,Active,Inactive
1070,0.51,0.49,Active,Inactive
40,0.5075,0.4925,Active,Inactive
121,0.5075,0.4925,Active,Inactive
151,0.5075,0.4925,Active,Inactive
420,0.5075,0.4925,Active,Inactive
587,0.5075,0.4925,Active,Inactive
601,0.5075,0.4925,Active,Inactive
778,0.5075,0.4925,Active,Inactive
873,0.5075,0.4925,Active,Inactive
1105,0.5075,0.4925,Active,Inactive
1125,0.5075,0.4925,Active,Inactive
1143,0.5075,0.4925,Active,Inactive
1148,0.5075,0.4925,Active,Inactive
75,0.505,0.495,Active,Inactive
76,0.505,0.495,Active,Inactive
124,0.505,0.495,Active,Inactive
249,0.505,0.495,Active,Inactive
273,0.505,0.495,Active,Inactive
413,0.505,0.495,Active,Inactive
425,0.505,0.495,Active,Inactive
512,0.505,0.495,Active,Inactive
1077,0.505,0.495,Active,Inactive
1159,0.505,0.495,Active,Inactive
1184,0.505,0.495,Active,Inactive
65,0.5025,0.4975,Active,Inactive
97,0.5025,0.4975,Active,Inactive
265,0.5025,0.4975,Active,Inactive
270,0.5025,0.4975,Active,Inactive
390,0.5025,0.4975,Active,Inactive
756,0.5025,0.4975,Active,Inactive
780,0.5025,0.4975,Active,Inactive
859,0.5025,0.4975,Active,Inactive
907,0.5025,0.4975,Active,Inactive
937,0.5025,0.4975,Active,Inactive
1165,0.5025,0.4975,Active,Inactive
1229,0.5025,0.4975,Active,Inactive
36,0.5,0.5,Active,Active
161,0.5,0.5,Active,Inactive
200,0.5,0.5,Active,Inactive
278,0.5,0.5,Active,Inactive
408,0.5,0.5,Active,Inactive
493,0.5,0.5,Active,Inactive
735,0.5,0.5,Active,Inactive
953,0.5,0.5,Active,Inactive
1010,0.5,0.5,Active,Inactive
1078,0.5,0.5,Active,Inactive
1128,0.5,0.5,Active,Inactive
1210,0.5,0.5,Active,Inactive
1222,0.5,0.5,Active,Inactive
96,0.4975,0.5025,Inactive,Inactive
188,0.4975,0.5025,Inactive,Inactive
305,0.4975,0.5025,Inactive,Inactive
387,0.4975,0.5025,Inactive,Inactive
416,0.4975,0.5025,Inactive,Inactive
437,0.4975,0.5025,Inactive,Inactive
801,0.4975,0.5025,Inactive,Inactive
916,0.4975,0.5025,Inactive,Inactive
1024,0.4975,0.5025,Inactive,Inactive
1031,0.4975,0.5025,Inactive,Inactive
1119,0.4975,0.5025,Inactive,Inactive
138,0.495,0.505,Inactive,Inactive
296,0.495,0.505,Inactive,Inactive
366,0.495,0.505,Inactive,Inactive
375,0.495,0.505,Inactive,Inactive
428,0.495,0.505,Inactive,Inactive
507,0.495,0.505,Inactive,Inactive
854,0.495,0.505,Inactive,Inactive
996,0.495,0.505,Inactive,Inactive
1019,0.495,0.505,Inactive,Inactive
1075,0.495,0.505,Inactive,Inactive
1115,0.495,0.505,Inactive,Inactive
