No.,Active_Prob,Inactive_Prob,Predicted_Class,Real_Class
259,0.99990404,9.595187E-05,Active,Inactive
14,0.9998305,0.00016953179,Active,Active
1417,0.9998192,0.00018079263,Active,Inactive
81,0.99970466,0.00029535868,Active,Inactive
1586,0.99967116,0.0003288337,Active,Inactive
711,0.99962795,0.00037207274,Active,Inactive
1192,0.99952567,0.00047433222,Active,Inactive
82,0.9991433,0.0008567215,Active,Inactive
1169,0.9990475,0.00095245393,Active,Inactive
1603,0.99861664,0.0013833513,Active,Inactive
523,0.9985795,0.0014204964,Active,Inactive
1163,0.99855,0.0014499921,Active,Inactive
783,0.9985441,0.0014558814,Active,Inactive
716,0.99851227,0.0014877106,Active,Inactive
709,0.9984957,0.0015043026,Active,Inactive
67,0.99838495,0.0016150514,Active,Active
2139,0.99826086,0.0017391648,Active,Inactive
1614,0.9982087,0.001791298,Active,Inactive
304,0.9982064,0.0017936229,Active,Inactive
1441,0.9980946,0.001905391,Active,Inactive
1864,0.99807876,0.0019212425,Active,Inactive
2138,0.99807566,0.0019243576,Active,Inactive
2449,0.99803925,0.0019607795,Active,Inactive
1895,0.99803174,0.0019682879,Active,Inactive
2146,0.99802685,0.0019731638,Active,Inactive
2293,0.99799985,0.002000163,Active,Inactive
115,0.99799675,0.0020032236,Active,Inactive
245,0.9979086,0.0020914327,Active,Inactive
1971,0.9978928,0.0021071907,Active,Inactive
2143,0.99781114,0.0021888388,Active,Inactive
1476,0.99758697,0.002413059,Active,Inactive
1587,0.99757266,0.0024273584,Active,Inactive
732,0.9974524,0.0025476036,Active,Inactive
254,0.9974337,0.0025662906,Active,Inactive
2462,0.9973856,0.0026143778,Active,Inactive
1470,0.99730086,0.0026991551,Active,Inactive
258,0.99723387,0.002766126,Active,Inactive
2137,0.9972062,0.0027937894,Active,Inactive
7,0.99714804,0.002851985,Active,Active
774,0.9971472,0.0028528054,Active,Inactive
2290,0.99711543,0.0028845856,Active,Inactive
719,0.99710315,0.0028968677,Active,Inactive
1271,0.99708396,0.002916066,Active,Inactive
4,0.99678946,0.0032105595,Active,Active
1241,0.9966436,0.0033563725,Active,Inactive
1170,0.99664205,0.0033579743,Active,Inactive
64,0.9964835,0.0035164927,Active,Active
1405,0.9964036,0.0035964192,Active,Inactive
1006,0.99637765,0.003622331,Active,Inactive
505,0.9961836,0.003816437,Active,Inactive
689,0.99586225,0.0041377544,Active,Inactive
784,0.9958214,0.004178568,Active,Inactive
1019,0.9958018,0.0041981814,Active,Inactive
2221,0.9957629,0.0042371307,Active,Inactive
715,0.9956516,0.0043484163,Active,Inactive
2463,0.99550205,0.004497972,Active,Inactive
84,0.9953806,0.004619397,Active,Inactive
23,0.99530935,0.0046906257,Active,Active
1664,0.99528044,0.004719536,Active,Inactive
1031,0.9952252,0.0047747986,Active,Inactive
1677,0.9951263,0.0048737014,Active,Inactive
291,0.9949809,0.005019154,Active,Inactive
1404,0.9949552,0.0050448324,Active,Inactive
1266,0.9948343,0.005165724,Active,Inactive
1357,0.994818,0.0051820134,Active,Inactive
1176,0.99481463,0.005185382,Active,Inactive
1683,0.99479234,0.005207683,Active,Inactive
1421,0.99473906,0.0052609397,Active,Inactive
482,0.9944321,0.005567931,Active,Inactive
1180,0.9944138,0.005586221,Active,Inactive
1462,0.9943519,0.0056480886,Active,Inactive
1012,0.9942591,0.0057408707,Active,Inactive
998,0.9941813,0.005818713,Active,Inactive
1,0.9941091,0.005890901,Active,Active
820,0.9939595,0.0060405093,Active,Inactive
1659,0.99359864,0.006401352,Active,Inactive
1329,0.9935858,0.0064141545,Active,Inactive
1374,0.9935609,0.0064391093,Active,Inactive
1638,0.9935382,0.0064617875,Active,Inactive
2205,0.99337053,0.006629449,Active,Inactive
32,0.993262,0.0067380066,Active,Active
1447,0.99314106,0.00685893,Active,Inactive
2423,0.9931391,0.0068609407,Active,Inactive
775,0.99297833,0.0070216665,Active,Inactive
1646,0.9929576,0.0070424057,Active,Inactive
1923,0.99294037,0.007059656,Active,Inactive
2048,0.9929356,0.0070644105,Active,Inactive
407,0.99293417,0.007065859,Active,Inactive
1897,0.9929285,0.0070714713,Active,Inactive
2192,0.9929007,0.0070992853,Active,Inactive
2194,0.9926727,0.007327314,Active,Inactive
2393,0.9925411,0.0074589206,Active,Inactive
214,0.992522,0.0074780285,Active,Inactive
1396,0.99247456,0.007525457,Active,Inactive
1472,0.9923463,0.007653711,Active,Inactive
83,0.99227524,0.007724759,Active,Inactive
1382,0.99217916,0.0078208195,Active,Inactive
2132,0.99203575,0.007964274,Active,Inactive
1200,0.9920088,0.007991181,Active,Inactive
1047,0.9919072,0.008092831,Active,Inactive
1399,0.9917265,0.008273507,Active,Inactive
979,0.991706,0.008294006,Active,Inactive
1332,0.99154615,0.008453873,Active,Inactive
1009,0.99148124,0.008518759,Active,Inactive
1832,0.9913873,0.0086127175,Active,Inactive
2403,0.99125713,0.008742855,Active,Inactive
2128,0.991102,0.008898044,Active,Inactive
1336,0.9909229,0.009077095,Active,Inactive
2215,0.99082154,0.009178456,Active,Inactive
522,0.9906984,0.009301612,Active,Inactive
2386,0.9903744,0.0096255895,Active,Inactive
1188,0.9903572,0.009642792,Active,Inactive
283,0.9902615,0.009738486,Active,Inactive
413,0.9901077,0.009892299,Active,Inactive
1196,0.9900837,0.009916281,Active,Inactive
180,0.9900654,0.009934594,Active,Inactive
935,0.99002606,0.009973955,Active,Inactive
1459,0.98996115,0.010038877,Active,Inactive
1011,0.98943794,0.010562064,Active,Inactive
1478,0.9894376,0.010562412,Active,Inactive
1171,0.9893978,0.010602159,Active,Inactive
1175,0.98910695,0.010893029,Active,Inactive
484,0.9889501,0.0110499095,Active,Inactive
941,0.9886731,0.011326909,Active,Inactive
485,0.9885204,0.01147964,Active,Inactive
1510,0.9883728,0.0116271945,Active,Inactive
1914,0.9882758,0.0117241675,Active,Inactive
376,0.9882292,0.01177079,Active,Inactive
1043,0.9881506,0.011849412,Active,Inactive
2144,0.98764086,0.012359116,Active,Inactive
486,0.9874567,0.012543308,Active,Inactive
931,0.9872426,0.012757422,Active,Inactive
968,0.98718715,0.0128128575,Active,Inactive
1527,0.9867685,0.013231541,Active,Inactive
535,0.986766,0.013234032,Active,Inactive
1620,0.9866623,0.013337679,Active,Inactive
2112,0.98656833,0.013431685,Active,Inactive
1159,0.9864669,0.013533123,Active,Inactive
